mesh_name,idx,d,min_jens,avg_jens,min_jeans,avg_jeans,num_inverted_jens,num_inverted_jeans,num_elements,avg_jeans_T,count_T,inverted_T,avg_jeans_P,count_P,inverted_P,avg_jeans_R,count_R,inverted_R,avg_jeans_H,count_H,inverted_H
femur_s4,31,0.0997991967871486,0.112955,0.5776267748599055,0.0676533,0.36622827006922315,0,0,9101,0.3031147593610443,2911,0,0.29730514934554975,3056,0,0.4279993947368421,1786,0,0.5769324673590505,1348,0
femur_s4,32,0.10140562248995984,0.123798,0.5763942472255796,0.0669643,0.36449695101637186,0,0,9101,0.3025274068017863,2911,0,0.2979691642670157,3056,0,0.42165058902575586,1786,0,0.5734182136498517,1348,0
femur_s4,33,0.1030120481927711,0.110632,0.5773029586858587,0.0646752,0.3652845197231073,0,0,9101,0.303349910992786,2911,0,0.29762676017670153,3056,0,0.4262034714445688,1786,0,0.5717032967359051,1348,0
femur_s4,34,0.10461847389558233,0.110802,0.5749065852104164,0.0637869,0.36351769258323263,0,0,9101,0.3007372978701477,2911,0,0.2962273972840314,3056,0,0.4241745279955207,1786,0,0.5712771609792285,1348,0
femur_s4,35,0.10622489959839358,0.0882817,0.574870703186463,0.0675202,0.3628492817492583,0,0,9101,0.30280568904156646,2911,0,0.29533011367801043,3056,0,0.4213596114221725,1786,0,0.5680614681008902,1348,0
femur_s4,36,0.10783132530120482,0.114989,0.5747034713767718,0.0616811,0.36208090630699924,0,0,9101,0.3022670300240467,2911,0,0.2941174142342932,3056,0,0.4222603936170212,1786,0,0.5655928212166171,1348,0
femur_s4,37,0.10943775100401607,0.0144627,0.5739730406219097,0.00930081,0.3621051829809911,0,0,9101,0.30355352023703197,2911,0,0.2933120879908377,3056,0,0.421840258118701,1786,0,0.565360928041543,1348,0
femur_s4,38,0.11104417670682731,0.132095,0.5735232879903307,0.0490941,0.36113388034281946,0,0,9101,0.3026170934386809,2911,0,0.2930664980366492,3056,0,0.4214824535274356,1786,0,0.5618562359050445,1348,0
femur_s4,39,0.11265060240963856,0.0888719,0.5731818979123173,0.0520199,0.36003562007471707,0,0,9101,0.30217533266918584,2911,0,0.29302598196989527,3056,0,0.419930306830907,1786,0,0.5575436617210683,1348,0
femur_s4,40,0.11425702811244981,0.133879,0.572915422371168,0.0702867,0.36009954779694536,0,0,9101,0.3023930218825146,2911,0,0.2923489171465969,3056,0,0.4213391623740201,1786,0,0.5571734888724035,1348,0
femur_s4,41,0.11586345381526104,0.134907,0.5721105721349302,0.0481442,0.3587538763872102,0,0,9101,0.3018734632428719,2911,0,0.2915999991819372,3056,0,0.4185239591265397,1786,0,0.5546379740356083,1348,0
femur_s4,42,0.11746987951807229,0.085048,0.5710557604658829,0.0610847,0.3577203544116031,0,0,9101,0.30018978430092746,2911,0,0.291319447447644,3056,0,0.4172378353863382,1786,0,0.5536361112759645,1348,0
femur_s4,43,0.11907630522088354,0.124798,0.5706615965278541,0.0633278,0.35773406637732114,0,0,9101,0.29952371013397455,2911,0,0.289751476079843,3056,0,0.42117404143337067,1786,0,0.5535065793768545,1348,0
femur_s4,44,0.12068273092369479,0.0871557,0.5713026603340291,0.0496698,0.3570603515767498,0,0,9101,0.30283627560975607,2911,0,0.29001901747382197,3056,0,0.41505369204927217,1786,0,0.5493070103857567,1348,0
femur_s4,45,0.12228915662650602,0.0735021,0.5693349716624546,0.0470758,0.35412424575321394,0,0,9101,0.3005712945723119,2911,0,0.2871931175065445,3056,0,0.41331171444568876,1786,0,0.5430896387240356,1348,0
femur_s4,46,0.12389558232931727,0.0999514,0.5706556027249753,0.062729,0.35647905927920015,0,0,9101,0.3028511900377877,2911,0,0.28936969905104715,3056,0,0.4171509014557671,1786,0,0.544043615727003,1348,0
femur_s4,47,0.12550200803212852,0.109962,0.5685982750247226,0.0421033,0.35460541695418085,0,0,9101,0.29971706774304363,2911,0,0.2877973352421466,3056,0,0.41521821780515117,1786,0,0.5442871824925816,1348,0
femur_s4,48,0.12710843373493977,0.084919,0.5687401559169323,0.0474577,0.35461881054829136,0,0,9101,0.3010945855719684,2911,0,0.28769474090314134,3056,0,0.4165835319148936,1786,0,0.5398265133531157,1348,0
femur_s4,49,0.12871485943775102,0.0964002,0.56739155402703,0.0620589,0.3527259461158115,0,0,9101,0.2975675125386465,2911,0,0.28745313206806283,3056,0,0.41271831914893614,1786,0,0.540332431008902,1348,0
femur_s4,50,0.13032128514056224,0.123311,0.5675461526205912,0.0605925,0.3527092365344467,0,0,9101,0.3009377344211611,2911,0,0.2864402954188482,3056,0,0.411518412094065,1786,0,0.5368275890207714,1348,0
femur_s4,51,0.1319277108433735,0.0995466,0.5660251085155478,0.0650811,0.3507214503680914,0,0,9101,0.3010682520439712,2911,0,0.2851594591295811,3056,0,0.4087517625979843,1786,0,0.5296945719584569,1348,0
femur_s4,52,0.13353413654618473,0.111316,0.5655156890451599,0.0629191,0.3512260666739919,0,0,9101,0.2998816442459636,2911,0,0.28419015654450264,3056,0,0.4131405481522956,1786,0,0.5320466090504451,1348,0
femur_s4,53,0.135140562248996,0.0434783,0.5665085124272058,0.0256196,0.35155303585320297,0,0,9101,0.3014500782892477,2911,0,0.28611291603403144,3056,0,0.41293429563269873,1786,0,0.5267813635014836,1348,0
femur_s4,54,0.13674698795180723,0.0115125,0.5655133836281727,0.00749726,0.35063918371168,0,0,9101,0.30045267995877706,2911,0,0.2853624766361257,3056,0,0.4106316410974244,1786,0,0.527517522255193,1348,0
femur_s4,55,0.13835341365461848,0.106983,0.5643478738600154,0.0394383,0.34984669650587846,0,0,9101,0.2985595299553418,2911,0,0.2851592991492147,3056,0,0.41206526931690923,1786,0,0.5248164718100891,1348,0
femur_s4,56,0.13995983935742973,0.0947487,0.5653018995385123,0.0488807,0.350506095077464,0,0,9101,0.3014686789075919,2911,0,0.2846496989528796,3056,0,0.4097243980963046,1786,0,0.5272428724035608,1348,0
femur_s4,57,0.14156626506024095,0.0308691,0.5628557030326338,0.0165571,0.34802703929238543,0,0,9101,0.2990606366884232,2911,0,0.28298087833769636,3056,0,0.40861039417693173,1786,0,0.5209650170623146,1348,0
femur_s4,58,0.14317269076305222,0.0880062,0.5621158440940556,0.0453625,0.34661998745192835,0,0,9101,0.2968068905187221,2911,0,0.2822152949934555,3056,0,0.4066931047032475,1786,0,0.5206081758160238,1348,0
femur_s4,59,0.14477911646586344,0.0798141,0.5621385829139655,0.0468875,0.34580605388418856,0,0,9101,0.2990924501545861,2911,0,0.281243457460733,3056,0,0.40593507670772677,1786,0,0.5133848078635015,1348,0
femur_s4,60,0.14638554216867472,0.0928031,0.5609231460169212,0.0517396,0.3449315765300517,0,0,9101,0.2972002344555136,2911,0,0.28083084145942405,3056,0,0.4037127110862262,1786,0,0.515446915430267,1348,0
femur_s4,61,0.14799196787148594,0.0669573,0.5597253695308209,0.0463095,0.3436122326667399,0,0,9101,0.2956034159738921,2911,0,0.2781186287958115,3056,0,0.4062133342665174,1786,0,0.5128233241839761,1348,0
femur_s4,62,0.1495983935742972,0.0613633,0.5603699943083177,0.0438002,0.3446894830238435,0,0,9101,0.29753981257299894,2911,0,0.28158600379581156,3056,0,0.402543385218365,1786,0,0.5129163775964392,1348,0
femur_s4,63,0.15120481927710844,0.0282057,0.559660128744094,0.0197785,0.3430245465663114,0,0,9101,0.2963624258673995,2911,0,0.27991859280104714,3056,0,0.40292713717805145,1786,0,0.5074898293768546,1348,0
femur_s4,64,0.15281124497991966,0.0928638,0.5577934228656192,0.0537822,0.34091511320733986,0,0,9101,0.29457619000343527,2911,0,0.2766669876308901,3056,0,0.40231540033594626,1786,0,0.505287490356083,1348,0
femur_s4,65,0.15441767068273093,0.0366129,0.5582832773321613,0.0225741,0.34285232094275353,0,0,9101,0.29948070154586054,2911,0,0.2766391752945026,3056,0,0.4043238012318029,1786,0,0.5051773160237388,1348,0
femur_s4,66,0.15602409638554218,0.0356194,0.5586371407317877,0.0215579,0.3429423769805516,0,0,9101,0.2980459310546204,2911,0,0.2779822753926702,3056,0,0.40496274860022397,1786,0,0.5049922589020772,1348,0
