element_idx,element_type,jens,jeans
146,R,0.43694,0.234469
147,H,0.386513,0.143324
148,T,0.822173,0.725644
149,P,0.155902,0.0957842
150,P,0.276031,0.115934
151,R,0.569664,0.265905
152,R,0.42868,0.154384
153,H,-0.145058,-0.0239444
154,H,-0.086358,-0.020227
155,H,0.453255,0.251366
156,P,0.328371,0.254582
157,P,0.255102,0.101467
158,P,-0.544266,-0.0939369
159,P,0.216334,0.0809205
160,P,0.570404,0.160798
161,T,0.137415,0.057316
162,T,-0.341199,-0.102789
163,T,0.0254673,0.0166683
164,T,-0.517279,-0.106443
165,T,0.481588,0.246634
166,T,0.512985,0.273804
167,P,0.214865,0.104538
168,P,0.0954879,0.0882487
169,P,0.225425,0.108033
170,R,0.578504,0.259414
171,R,0.294811,0.108432
172,T,0.66124,0.404648
173,P,0.0769175,0.0476642
174,P,0.168641,0.109114
175,P,0.230668,0.133343
176,T,0.339076,0.128465
177,T,0.414136,0.1713
178,T,0.328733,0.111539
179,T,0.221512,0.0805105
180,T,0.538596,0.330625
181,T,0.69428,0.425189
182,P,0.150564,0.0704414
183,P,0.446243,0.17486
184,P,0.462023,0.244914
185,P,0.227118,0.0757269
186,P,0.227896,0.128505
187,R,0.763814,0.511907
188,R,0.416848,0.192349
189,R,0.394629,0.207245
190,H,0.500203,0.317401
191,H,0.61682,0.225961
192,R,0.437618,0.266238
193,T,0.369318,0.278699
194,R,0.206578,0.128262
195,R,0.889735,0.652933
196,R,0.623282,0.370766
197,T,0.440221,0.235111
198,T,0.54622,0.261709
199,T,0.461797,0.342808
200,T,0.561573,0.358824
201,T,0.50256,0.445289
202,H,0.692629,0.344342
203,H,0.458816,0.130886
204,H,0.660313,0.321709
205,P,0.317526,0.157986
206,P,0.533251,0.365835
207,H,0.394758,0.196817
208,H,-0.0818151,-0.0225083
209,H,0.186321,0.13543
210,P,0.271216,0.139863
211,P,0.366945,0.201018
212,P,-0.227649,-0.0879213
213,T,0.678839,0.557381
214,R,0.710185,0.292377
215,P,0.491,0.335042
216,P,0.391211,0.210538
217,P,0.159425,0.0461819
218,T,0.549601,0.333574
219,T,0.422712,0.26872
220,T,0.391604,0.15446
221,T,0.320467,0.152742
222,T,0.380247,0.273326
223,T,0.220179,0.0911972
224,R,0.364859,0.148609
225,R,0.392707,0.20208
226,R,0.737111,0.409898
227,R,0.653476,0.370595
228,R,0.586543,0.467293
229,T,0.707037,0.615077
230,H,0.317445,0.168875
231,H,0.444403,0.0938076
232,P,0.168288,0.0505248
233,P,0.324423,0.20742
234,P,0.179178,0.0914839
235,P,0.563035,0.445596
236,P,0.239527,0.137929
237,H,0.6705,0.220111
238,H,0.437347,0.169082
239,H,0.274413,0.0790449
240,H,0.799456,0.253798
241,H,0.462159,0.224527
242,H,0.248984,0.129115
243,P,0.0308614,0.00527651
244,P,0.467217,0.216992
245,P,0.42929,0.177367
246,T,0.383688,0.282355
247,T,0.354789,0.293541
248,T,-0.434447,-0.191492
249,T,0.286387,0.235292
250,T,0.808534,0.678684
251,T,0.807955,0.531608
252,P,0.0973753,0.0444694
253,P,0.577375,0.279059
254,P,0.727764,0.448524
255,T,-0.335551,-0.0536486
256,T,0.062686,0.0521543
257,T,0.147186,0.102886
258,T,0.135271,0.124039
259,T,0.565254,0.383278
260,T,0.678501,0.34935
261,H,0.434091,0.124156
262,H,0.232742,0.0665739
263,P,0.250591,0.103732
264,P,0.504318,0.256729
265,P,0.468473,0.184071
266,R,0.294407,0.140035
267,R,0.224331,0.101099
268,T,0.800776,0.66439
269,P,0.177638,0.0469463
270,P,0.184626,0.121465
271,P,0.243888,0.089155
272,T,-0.136577,-0.0790939
273,T,0.358271,0.172114
274,T,0.573392,0.407428
275,T,0.541842,0.268645
276,T,0.737998,0.542508
277,T,0.361702,0.208696
278,R,0.779637,0.463707
279,R,0.400168,0.278641
280,R,0.14294,0.0445493
281,R,0.115089,0.0380246
282,R,0.70649,0.486994
283,H,0.812325,0.272359
284,H,0.524023,0.274483
285,P,0.293405,0.116154
286,P,0.557831,0.28967
287,H,0.649217,0.233958
288,H,0.32667,0.142963
289,H,0.131845,0.0716991
290,P,0.202419,0.116751
291,P,-0.0337666,-0.0129892
292,P,0.332495,0.248336
293,H,0.354152,0.189936
294,R,0.232722,0.160509
295,T,0.727001,0.657109
296,H,0.338341,0.197632
297,P,0.470206,0.253954
298,P,0.640812,0.373715
299,T,0.703681,0.502787
300,R,0.664738,0.411711
301,T,0.595475,0.507218
302,R,0.375022,0.107974
303,R,0.414342,0.240048
304,T,0.329508,0.150806
305,T,0.455726,0.228356
306,T,0.612028,0.429359
307,T,0.62062,0.511841
308,T,0.699068,0.559436
309,R,0.482753,0.180724
310,R,0.451327,0.167419
311,R,0.490345,0.195249
312,R,0.42163,0.307688
313,T,0.474026,0.265974
314,P,0.57788,0.397806
315,P,0.577144,0.378095
316,P,0.0843878,0.0606533
317,T,0.203885,0.0977038
318,T,0.304565,0.101585
319,T,0.272678,0.10067
320,T,0.32673,0.117247
321,T,0.313385,0.171044
322,T,0.374939,0.200918
323,H,0.683146,0.382443
324,H,0.717086,0.235366
325,R,0.583341,0.451377
326,R,0.360119,0.152204
327,R,0.416932,0.217783
328,P,0.538802,0.327479
329,P,0.589738,0.329669
330,T,0.74272,0.695652
331,H,0.881004,0.333272
332,R,0.841875,0.637201
333,H,0.415394,0.112237
334,P,0.333284,0.23453
335,P,0.351749,0.154438
336,P,0.189047,0.125211
337,T,0.52212,0.358271
338,T,0.459527,0.373149
339,T,0.708808,0.545125
340,T,0.654519,0.472969
341,P,0.138141,0.0543899
342,P,0.182599,0.0211873
343,P,0.211478,0.109834
344,T,0.236867,0.175089
345,T,0.492495,0.402041
346,T,0.321641,0.204407
347,T,0.277832,0.217106
348,T,0.791227,0.522864
349,T,0.630399,0.360224
350,H,0.199255,0.097168
351,H,0.460013,0.261578
352,R,0.700795,0.461176
353,R,0.63024,0.445817
354,P,0.620282,0.265556
355,P,0.342613,0.205855
356,P,0.497433,0.236571
357,T,0.340889,0.238953
358,T,0.343812,0.27155
359,P,0.211495,0.150821
360,P,0.223478,0.163332
361,R,0.300872,0.220225
362,T,0.479158,0.368984
363,T,0.494897,0.448141
364,R,0.555561,0.245294
365,P,0.577567,0.382162
366,P,0.319926,0.20231
367,T,0.367256,0.239526
368,P,0.194482,0.0977337
369,P,0.3766,0.283304
370,P,0.366419,0.164808
371,P,0.424139,0.315753
372,T,0.674097,0.602463
373,R,0.482806,0.207743
374,T,0.78964,0.705765
375,P,-0.0566611,-0.0406705
376,P,0.457832,0.260537
377,P,0.401941,0.246732
378,T,0.360897,0.133284
379,T,0.308828,0.162267
380,T,0.356584,0.1763
381,T,0.493458,0.365801
382,T,0.347661,0.197302
383,T,0.565821,0.310673
384,T,0.360444,0.17706
385,P,0.287448,0.205258
386,P,0.421471,0.177757
387,P,0.163047,0.0764248
388,P,0.0849505,0.0504768
389,P,0.388284,0.306992
390,R,0.520728,0.250943
391,T,0.449645,0.325295
392,P,0.0845354,0.0509336
393,P,0.173991,0.0987995
394,P,0.401296,0.253584
395,P,0.47922,0.438747
396,R,0.394297,0.144461
397,R,0.178355,0.0619974
398,P,0.165559,0.107097
399,P,0.282513,0.118086
400,P,0.439526,0.178743
401,P,0.249867,0.087595
402,P,0.459111,0.223849
403,P,0.33077,0.118339
404,T,0.764646,0.451214
405,T,0.538188,0.29742
406,T,-0.210942,-0.124034
407,T,0.376669,0.194604
408,T,0.649161,0.497112
409,T,0.692914,0.519871
410,R,0.474118,0.287383
411,P,0.0853679,0.0421351
412,P,0.273568,0.133123
413,P,0.19077,0.174528
414,P,0.32681,0.183511
415,T,0.734305,0.467322
416,R,0.320236,0.144632
417,T,0.562953,0.320086
418,T,0.348363,0.205297
419,P,0.408303,0.245708
420,P,0.389357,0.17435
421,P,0.320712,0.215579
422,P,0.548594,0.301973
423,T,0.698806,0.434861
424,R,0.556425,0.285944
425,R,0.413316,0.173333
426,P,0.357726,0.254223
427,P,0.396507,0.249828
428,P,0.290569,0.196243
429,P,0.284179,0.14952
430,P,0.179796,0.092657
431,T,0.242362,0.131486
432,T,0.174475,0.0552121
433,T,0.275864,0.146721
434,T,0.229833,0.089396
435,T,0.571167,0.356964
436,T,0.724102,0.433566
437,P,0.0471774,0.0195806
438,P,0.227109,0.0985978
439,P,0.213017,0.0792717
440,R,0.81275,0.405844
441,P,0.374268,0.242528
442,P,0.302324,0.221151
443,P,0.30628,0.223793
444,P,0.171143,0.112636
445,R,0.373472,0.216711
446,R,0.578013,0.24746
447,R,0.409097,0.207285
448,H,-0.215756,-0.0607769
449,H,0.646101,0.262178
450,T,0.383336,0.290723
451,P,0.585696,0.246709
452,P,0.367123,0.231821
453,H,-0.0915391,-0.023014
454,R,0.416633,0.333535
455,T,0.894498,0.739164
456,H,0.793286,0.437548
457,H,-0.302679,-0.0387376
458,H,0.668202,0.213886
459,H,0.595327,0.18842
460,R,0.801486,0.521539
461,P,-0.24137,-0.110425
462,P,0.474775,0.238514
463,P,-0.102023,-0.0372417
464,T,0.634295,0.367128
465,T,0.245998,0.162444
466,T,0.229762,0.0949615
467,T,0.331078,0.157628
468,T,0.269603,0.14158
469,T,0.52495,0.271251
470,R,0.599451,0.287693
471,R,0.429352,0.17193
472,R,0.205052,0.12022
473,R,0.199759,0.139625
474,R,0.285101,0.129517
475,R,0.558083,0.319029
476,R,0.667526,0.42911
477,T,0.177341,0.12267
478,P,0.28707,0.0734823
479,P,0.204572,0.0842413
480,P,0.24306,0.216612
481,T,0.668113,0.52275
482,T,0.199016,0.138713
483,T,0.213813,0.10128
484,T,0.348426,0.18391
485,T,0.68749,0.430232
486,T,0.498145,0.279511
487,R,0.675128,0.370279
488,R,0.415306,0.163528
489,H,0.784807,0.396706
490,T,0.423362,0.237535
491,R,0.644181,0.227928
492,H,0.683914,0.425459
493,P,0.115858,0.0558512
494,P,0.0612851,0.0421542
495,P,0.479173,0.358573
496,T,0.160932,0.117216
497,T,0.692631,0.410063
498,T,0.0125871,0.00754258
499,T,0.262605,0.191457
500,T,0.665203,0.518484
501,T,0.666469,0.46139
502,H,0.472542,0.208356
503,H,0.643068,0.484238
504,R,0.579252,0.261584
505,R,0.714813,0.381069
506,H,0.649369,0.239033
507,H,0.819391,0.439109
508,R,0.601867,0.295064
509,R,0.32702,0.129133
510,R,0.383991,0.27464
511,R,0.35995,0.208489
512,P,0.732597,0.542622
513,P,0.29429,0.249863
514,P,-0.00104394,-0.000460586
515,P,0.506739,0.294833
516,R,0.689195,0.464835
517,R,0.450512,0.280859
518,P,0.258726,0.164366
519,P,0.511877,0.313149
520,T,0.642963,0.628096
521,T,0.650146,0.548615
522,H,-0.22702,-0.146541
523,H,0.788167,0.245597
524,H,0.0602903,0.0306537
525,H,0.17907,0.0770552
526,P,0.126349,0.0670681
527,P,0.163136,0.0401743
528,P,0.104971,0.0407353
529,R,0.322652,0.165874
530,R,0.729434,0.371493
531,H,0.654583,0.201385
532,H,0.652582,0.19219
533,H,0.529563,0.259103
534,H,0.63284,0.315015
535,R,0.547724,0.215332
536,R,0.335465,0.128378
537,R,0.504096,0.223209
538,P,0.320287,0.152853
539,P,0.242603,0.120521
540,P,0.82639,0.491772
541,T,0.253233,0.220534
542,T,0.354071,0.199632
543,T,0.167598,0.0642275
544,T,0.170773,0.0876788
545,T,0.199812,0.140858
546,T,0.293985,0.17599
547,R,0.539841,0.330469
548,T,0.45384,0.229894
549,P,0.300368,0.201022
550,P,0.174528,0.0842921
551,P,0.0499621,0.0231729
552,T,0.455312,0.280963
553,T,0.457832,0.251759
554,T,0.361535,0.159975
555,T,0.415807,0.263914
556,T,0.359161,0.137987
557,T,0.404222,0.187844
558,H,0.698789,0.217896
559,R,0.780953,0.635581
560,P,0.320762,0.122873
561,P,0.441234,0.211439
562,T,0.721039,0.684093
563,H,-0.021827,-0.00373055
564,H,-0.0548101,-0.0389749
565,R,0.738651,0.502136
566,R,0.639438,0.353581
567,H,0.704998,0.244499
568,H,0.710239,0.267332
569,P,0.13922,0.111479
570,P,0.250008,0.226342
571,P,0.113865,0.0627627
572,P,0.572302,0.281114
573,P,0.570834,0.277039
574,P,0.247556,0.0965387
575,T,-0.131359,-0.0791909
576,T,0.188515,0.0789738
577,T,0.744902,0.591741
578,T,0.514373,0.301417
579,T,0.553759,0.429507
580,T,0.385308,0.204195
581,P,0.492641,0.26243
582,P,0.458449,0.342246
583,P,0.271259,0.229268
584,P,0.353525,0.123278
585,P,0.260462,0.117683
586,P,0.390378,0.232023
587,T,0.096423,0.0682549
588,T,0.442173,0.380819
589,T,0.223863,0.125174
590,T,0.518799,0.337195
591,T,0.354204,0.24176
592,T,0.409383,0.280082
593,H,0.773658,0.448933
594,H,0.518557,0.120626
595,H,0.464439,0.144616
596,R,0.691336,0.45543
597,R,0.691801,0.46939
598,H,0.612994,0.148326
599,H,0.507699,0.203741
600,R,0.666539,0.501275
601,H,0.731616,0.252872
602,T,0.937964,0.848368
603,R,0.840691,0.527922
604,R,0.807166,0.537998
605,T,0.727211,0.637313
606,R,0.581323,0.309996
607,R,0.576013,0.291716
608,P,0.427648,0.16429
609,P,0.362306,0.0593643
610,P,0.467007,0.260435
611,T,0.625145,0.418844
612,T,0.197039,0.130322
613,T,0.0285943,0.0102639
614,T,0.0598089,0.0237102
615,T,0.621801,0.402881
616,T,0.412963,0.166086
617,R,0.524865,0.255255
618,P,0.28549,0.101212
619,P,0.535233,0.350645
620,R,0.399888,0.196702
621,R,0.625736,0.230374
622,H,0.398829,0.114195
623,R,0.290214,0.228355
624,P,0.31055,0.172351
625,P,0.301185,0.134307
626,R,0.466809,0.225134
627,T,0.418858,0.235002
628,T,0.351394,0.225639
629,R,0.620249,0.461875
630,H,0.490303,0.274936
631,R,0.601944,0.20959
632,P,0.360033,0.203418
633,P,0.39562,0.264604
634,T,0.43357,0.368655
635,T,0.651184,0.424036
636,T,0.691478,0.613544
637,T,0.560332,0.303777
638,T,0.639622,0.507687
639,T,0.446482,0.264118
640,T,0.150227,0.122877
641,T,0.273058,0.187504
642,P,0.219947,0.104938
643,T,0.550006,0.260194
644,T,0.1457,0.105356
645,T,0.491694,0.260543
646,T,0.344505,0.258316
647,P,0.148983,0.090232
648,P,0.317461,0.160807
649,P,0.665926,0.358971
650,P,0.3628,0.198333
651,P,0.0531263,0.0303969
652,T,0.625076,0.336409
653,T,0.462606,0.362499
654,P,0.326096,0.131108
655,P,0.632004,0.505206
656,P,0.307214,0.0918673
657,P,0.321105,0.190924
658,P,0.350317,0.174007
659,P,0.41149,0.165473
660,P,0.381398,0.235514
661,P,0.613419,0.388267
662,P,0.519368,0.324497
663,T,0.300158,0.184632
664,T,0.280138,0.132517
665,T,0.581729,0.393119
666,T,0.136211,0.0769651
667,T,0.205111,0.150165
668,T,0.203443,0.114384
669,T,0.0994204,0.0747544
670,T,0.342496,0.156593
671,P,0.342993,0.129731
672,T,0.475417,0.423738
673,T,0.461079,0.361241
674,T,0.29254,0.20749
675,T,0.290138,0.232354
676,P,0.208468,0.0860232
677,P,0.671286,0.260144
678,P,0.188029,0.095923
679,P,0.00595397,0.00142851
680,P,0.100687,0.0844844
681,P,-0.0848451,-0.0213552
682,P,0.175036,0.140286
683,P,0.224025,0.108877
684,P,0.346534,0.187771
685,P,0.263355,0.133607
686,P,-0.414279,-0.230573
687,P,0.474222,0.260974
688,P,-0.170739,-0.124873
689,P,0.518941,0.36257
690,P,0.142214,0.130481
691,P,0.259649,0.16288
692,T,0.3258,0.268339
693,P,0.189822,0.0466471
694,P,0.0260689,0.0208714
695,T,0.716598,0.43991
696,P,0.283217,0.0996617
697,T,0.100197,0.0610016
698,T,0.137799,0.11242
699,P,0.155782,0.099004
700,P,0.248497,0.125867
701,P,0.394793,0.235945
702,P,0.214335,0.097365
703,P,0.0369583,0.0132382
704,T,0.213014,0.0710984
705,P,0.396586,0.164066
706,T,0.53426,0.247074
707,P,0.431598,0.199275
708,P,0.0764432,0.0284094
709,T,0.25225,0.130559
710,P,0.557743,0.446563
711,P,0.131991,0.0623039
712,T,0.372825,0.281282
713,T,0.437775,0.413831
714,T,0.0672973,0.0575056
715,T,0.649172,0.408333
716,T,0.494626,0.271818
717,T,0.0846082,0.0429107
718,T,0.722424,0.710168
719,T,0.64927,0.429359
720,T,0.750154,0.556029
721,P,0.105261,0.0596543
722,P,0.168657,0.0855122
723,P,0.046441,0.0266532
724,P,0.278037,0.0822548
725,P,0.20732,0.106411
726,P,0.117571,0.0615181
727,P,0.272073,0.0994332
728,P,0.144601,0.0744728
729,P,0.602791,0.433275
730,P,0.282573,0.207461
731,P,0.63157,0.317188
732,P,0.080388,0.0536775
733,P,0.590599,0.39501
734,P,0.306802,0.170646
735,P,0.580304,0.398704
736,P,0.249179,0.0741707
737,P,0.478329,0.229096
738,P,0.396888,0.177026
739,T,0.60527,0.499339
740,P,0.194738,0.113081
741,P,0.725158,0.400748
742,P,0.122871,0.0886422
743,T,0.178365,0.0909066
744,T,0.0301963,0.0237426
745,T,0.529817,0.453839
746,T,0.593879,0.447667
747,P,0.304057,0.283801
748,P,0.118727,0.0452097
749,T,-0.0221745,-0.0159782
750,T,0.214178,0.10028
751,P,0.295768,0.172215
752,P,0.158886,0.100907
753,T,0.659451,0.423259
754,P,0.310709,0.131456
755,T,0.417441,0.260953
756,T,-0.0711686,-0.0321965
757,P,0.256896,0.139225
758,P,-0.108563,-0.0817283
759,T,-0.154835,-0.108153
760,P,0.187163,0.105281
761,P,-0.21582,-0.0820831
762,T,-0.286971,-0.0729804
763,T,0.573747,0.498534
764,T,0.430724,0.373937
765,P,-0.0183427,-0.00842769
766,P,0.540689,0.235136
767,P,0.286844,0.210982
768,P,0.444499,0.233208
769,P,0.0276239,0.0178323
770,T,0.122376,0.0424918
771,T,0.456811,0.194887
772,P,0.292418,0.154537
773,P,0.437825,0.29991
774,P,0.192552,0.143508
775,T,0.384401,0.200968
776,T,0.576376,0.263682
777,P,0.228107,0.178489
778,P,0.484914,0.182199
779,P,0.39124,0.210133
780,P,0.175112,0.0949418
781,P,0.170653,0.0923862
782,T,0.278783,0.116506
783,T,0.0773279,0.0291309
784,P,0.194084,0.116523
785,T,0.224055,0.0808989
786,T,-0.162586,-0.0543819
787,P,0.448053,0.251349
788,P,0.224546,0.116891
789,T,0.272656,0.145749
790,T,0.330116,0.173137
791,P,0.0151752,0.00917811
792,P,0.341624,0.194139
793,P,0.363288,0.180179
794,T,0.166728,0.0593219
795,T,0.437787,0.307877
796,T,0.121507,0.051664
797,T,0.0170286,0.00809338
