element_idx,element_type,jens,jeans
113,P,0.322324,0.202079
114,P,0.306343,0.204001
115,T,0.681581,0.427499
116,T,0.698877,0.395739
117,T,0.662254,0.349297
118,T,0.683666,0.558836
119,R,0.833042,0.587407
120,R,0.566857,0.21698
121,R,0.854869,0.605319
122,H,0.995633,0.933472
123,R,0.793507,0.516018
124,H,0.995711,0.845099
125,P,0.442922,0.293678
126,P,0.404848,0.264021
127,P,0.441754,0.264759
128,H,0.997077,0.910929
129,R,0.792954,0.502804
130,H,0.993503,0.814319
131,R,0.729594,0.402256
132,R,0.712911,0.384734
133,T,0.676432,0.368097
134,T,0.638647,0.386449
135,T,0.66795,0.387392
136,T,0.683166,0.570649
137,P,0.324748,0.200097
138,P,0.308128,0.202549
139,R,0.544163,0.218005
140,R,0.856662,0.626084
141,R,0.844332,0.578235
142,R,0.568464,0.218593
143,T,0.77717,0.667082
144,R,0.564104,0.226484
145,P,0.318454,0.200248
146,P,0.305139,0.191931
147,R,0.517528,0.206295
148,R,0.858289,0.649337
149,T,0.673499,0.375545
150,T,0.633332,0.338696
151,T,0.651713,0.416085
152,T,0.662649,0.559055
153,R,0.843288,0.597443
154,H,0.988725,0.788107
155,R,0.801095,0.522656
156,R,0.795602,0.5161
157,H,0.996461,0.887987
158,R,0.682914,0.359944
159,R,0.741906,0.398522
160,H,0.993617,0.875718
161,H,0.993206,0.865949
162,P,0.428367,0.287048
163,P,0.454755,0.279756
164,P,0.453197,0.29059
165,H,0.997622,0.899334
166,R,0.795602,0.5161
167,T,0.692923,0.511413
168,R,0.803575,0.534802
169,H,0.987827,0.860852
170,H,0.993337,0.824629
171,R,0.802185,0.509791
172,H,0.991391,0.843405
173,H,0.995605,0.865781
174,H,0.993169,0.854954
175,R,0.821456,0.541716
176,R,0.813357,0.517726
177,R,0.686343,0.356981
178,R,0.730093,0.410621
179,P,0.448709,0.279013
180,P,0.428112,0.296759
181,P,0.484682,0.293198
182,H,0.99499,0.868015
183,H,0.99213,0.824641
184,T,0.772257,0.6601
185,R,0.856993,0.626328
186,R,0.550442,0.224445
187,P,0.313244,0.1928
188,P,0.295293,0.193991
189,T,0.677224,0.439771
190,T,0.699393,0.414792
191,T,0.647977,0.361848
192,T,0.693614,0.598453
193,R,0.572249,0.223481
194,R,0.838318,0.604585
195,P,0.48171,0.277044
196,P,0.363547,0.227061
197,P,0.444548,0.274017
198,H,0.993255,0.881106
199,R,0.804418,0.525748
200,H,0.994299,0.81943
201,R,0.710374,0.367873
202,R,0.716344,0.380879
203,H,0.996613,0.86798
204,R,0.804418,0.525748
205,H,0.99718,0.907505
206,R,0.83235,0.573377
207,T,0.658672,0.367651
208,T,0.652794,0.391621
209,T,0.66743,0.355898
210,T,0.690377,0.563975
211,P,0.307821,0.203872
212,P,0.323948,0.203814
213,R,0.591386,0.2361
214,R,0.869119,0.611437
215,R,0.575452,0.219217
216,R,0.788375,0.489762
217,H,0.998677,0.893784
218,H,0.996695,0.852119
219,R,0.794056,0.504839
220,H,0.998294,0.852066
221,R,0.692246,0.353106
222,R,0.704599,0.360991
223,P,0.41803,0.29306
224,P,0.492761,0.294654
225,P,0.419034,0.27436
226,H,0.990771,0.836124
227,R,0.562303,0.229778
228,R,0.568433,0.214845
229,P,0.297605,0.186994
230,P,0.290093,0.193929
231,R,0.868358,0.664865
232,R,0.843008,0.597245
233,T,0.671056,0.38563
234,T,0.613496,0.336514
235,T,0.622503,0.39771
236,T,0.660905,0.578302
237,H,0.992987,0.904723
238,H,0.995896,0.890312
239,R,0.803606,0.517726
240,R,0.796432,0.505587
241,P,0.435716,0.276422
242,P,0.417594,0.280222
243,P,0.455148,0.290709
244,R,0.7085,0.378651
245,R,0.732008,0.369834
246,H,0.989706,0.858408
247,H,0.995045,0.850028
248,R,0.796164,0.52976
249,H,0.995403,0.903744
250,R,0.796432,0.505587
251,T,0.695111,0.50315
252,H,0.992906,0.819568
253,H,0.99364,0.868326
254,H,0.994046,0.843532
255,R,0.77949,0.500649
256,R,0.558568,0.231083
257,R,0.848528,0.607418
258,T,0.675031,0.378099
259,T,0.627724,0.412128
260,T,0.649093,0.361538
261,T,0.667756,0.58205
262,P,0.290596,0.194619
263,P,0.296618,0.196131
264,R,0.848419,0.610552
265,R,0.576931,0.221474
266,T,0.768787,0.655306
267,T,0.633286,0.428587
268,T,0.681169,0.383552
269,T,0.66182,0.369434
270,T,0.665103,0.573704
271,R,0.841052,0.579372
272,R,0.551491,0.22562
273,P,0.284309,0.188835
274,P,0.285691,0.190704
275,R,0.863212,0.610319
276,R,0.567568,0.223255
277,H,0.994328,0.859204
278,P,0.412611,0.273892
279,P,0.430766,0.281093
280,P,0.48888,0.27796
281,H,0.990913,0.828813
282,R,0.77949,0.500649
283,H,0.996148,0.927117
284,R,0.71942,0.39677
285,R,0.693169,0.384542
286,H,0.996545,0.863818
287,R,0.798693,0.506447
288,R,0.784915,0.496965
289,H,0.992072,0.833243
290,R,0.68013,0.342788
291,R,0.769011,0.388408
292,H,0.993487,0.813724
293,R,0.784915,0.496965
294,H,0.996622,0.852272
295,P,0.408607,0.290479
296,P,0.412199,0.278307
297,P,0.454371,0.271981
298,H,0.992373,0.76494
299,R,0.575173,0.228424
300,R,0.820863,0.566384
301,P,0.307054,0.204625
302,P,0.31739,0.205524
303,R,0.553758,0.222018
304,R,0.828612,0.584097
305,T,0.671569,0.368119
306,T,0.676066,0.377537
307,T,0.701969,0.451655
308,T,0.676736,0.553752
309,T,0.796512,0.69706
310,R,0.54974,0.203246
311,R,0.845512,0.613589
312,P,0.329808,0.21889
313,P,0.310265,0.189284
314,T,0.646255,0.38151
315,T,0.61472,0.347881
316,T,0.658925,0.355367
317,T,0.660445,0.542344
318,R,0.846933,0.619803
319,R,0.581119,0.238827
320,R,0.787548,0.512962
321,H,0.997457,0.905198
322,H,0.992999,0.852374
323,H,0.996449,0.818499
324,T,0.692493,0.5002
325,R,0.787305,0.510007
326,H,0.997729,0.844162
327,R,0.794855,0.515715
328,H,0.99754,0.892312
329,H,0.996085,0.908958
330,R,0.713203,0.380375
331,R,0.714176,0.394229
332,P,0.41399,0.270416
333,P,0.412932,0.273203
334,P,0.437525,0.275149
335,R,0.817556,0.527735
336,R,0.793128,0.511815
337,H,0.996489,0.882037
338,H,0.997135,0.93621
339,T,0.657423,0.358889
340,T,0.698107,0.433726
341,T,0.701512,0.402688
342,T,0.686166,0.595387
343,R,0.860271,0.619524
344,R,0.827153,0.623613
345,P,0.310419,0.195682
346,P,0.296507,0.194399
347,R,0.57723,0.225407
348,R,0.547342,0.22215
349,H,0.995897,0.866707
350,P,0.373878,0.252712
351,P,0.431333,0.241523
352,P,0.471087,0.28843
353,R,0.698098,0.363003
354,R,0.708462,0.354467
355,H,0.993325,0.867823
356,R,0.794855,0.508508
357,H,0.996718,0.845943
358,H,0.995841,0.878253
359,R,0.794913,0.508508
360,R,0.568397,0.227018
361,R,0.847732,0.600265
362,R,0.577217,0.223123
363,P,0.319348,0.199363
364,P,0.290115,0.195442
365,T,0.659078,0.377264
366,T,0.631081,0.326988
367,T,0.636105,0.402636
368,T,0.661289,0.545967
369,R,0.830773,0.58562
370,H,0.998402,0.857004
371,R,0.769917,0.492643
372,H,0.997917,0.842431
373,R,0.752194,0.371294
374,R,0.665264,0.336288
375,H,0.995013,0.79653
376,R,0.769917,0.492643
377,H,0.995313,0.822815
378,P,0.444784,0.287904
379,P,0.452655,0.276562
380,P,0.419152,0.280283
381,R,0.839367,0.574835
382,R,0.57119,0.215855
383,T,0.634409,0.33041
384,T,0.65981,0.435272
385,T,0.67018,0.386367
386,T,0.674179,0.571097
387,P,0.310775,0.189475
388,P,0.306252,0.20314
389,R,0.551372,0.22196
390,R,0.824495,0.594696
391,T,0.770414,0.656229
392,H,0.996066,0.899358
393,H,0.984888,0.857899
394,P,0.448904,0.268068
395,P,0.338868,0.23031
396,P,0.436495,0.290666
397,R,0.753298,0.430838
398,R,0.729301,0.390872
399,R,0.793128,0.511815
400,R,0.83081,0.547443
401,H,0.988442,0.828428
402,H,0.996592,0.889075
403,H,0.994533,0.891392
404,R,0.794341,0.497833
405,H,0.997936,0.881032
406,H,0.985888,0.880684
407,R,0.794339,0.497714
408,T,0.675089,0.4692
409,R,0.801258,0.502168
410,H,0.994067,0.850298
411,P,0.449215,0.276067
412,P,0.428007,0.28683
413,P,0.419143,0.282695
414,H,0.997442,0.873236
415,H,0.996886,0.881796
416,R,0.714944,0.377996
417,R,0.735365,0.387103
418,H,0.998494,0.841941
419,R,0.801331,0.509448
420,R,0.784426,0.510166
421,H,0.998005,0.827519
422,R,0.864301,0.622427
423,T,0.589637,0.363556
424,T,0.633033,0.342957
425,T,0.633294,0.362449
426,T,0.641609,0.553814
427,R,0.861279,0.655635
428,R,0.513373,0.198665
429,P,0.289924,0.197793
430,P,0.30295,0.184638
431,R,0.552918,0.220866
432,T,0.780209,0.672951
433,R,0.553215,0.218138
434,R,0.844639,0.609144
435,R,0.828256,0.597411
436,R,0.588225,0.233306
437,P,0.304517,0.202156
438,P,0.309724,0.19797
439,T,0.647894,0.362137
440,T,0.661563,0.418542
441,T,0.663931,0.36659
442,T,0.684602,0.584349
443,R,0.708912,0.37318
444,R,0.700938,0.377164
445,H,0.996417,0.942237
446,R,0.81389,0.519805
447,H,0.996004,0.914909
448,P,0.455459,0.283177
449,P,0.421646,0.272092
450,P,0.419455,0.261706
451,H,0.996004,0.857991
452,R,0.780317,0.491084
453,H,0.997689,0.868149
454,R,0.87374,0.614689
455,R,0.564047,0.220866
456,R,0.868213,0.617198
457,T,0.674702,0.43994
458,T,0.677863,0.374339
459,T,0.671002,0.372069
460,T,0.673743,0.557043
461,P,0.30684,0.204485
462,P,0.307001,0.205618
463,R,0.561615,0.226854
464,R,0.870945,0.662995
465,T,0.647025,0.35872
466,T,0.64076,0.35252
467,T,0.657772,0.411292
468,T,0.682744,0.569892
469,R,0.815487,0.588212
470,R,0.582311,0.235427
471,P,0.314077,0.201462
472,P,0.327742,0.211796
473,R,0.566418,0.216076
474,R,0.686272,0.366159
475,R,0.736304,0.382385
476,H,0.997671,0.892141
477,H,0.998053,0.900461
478,P,0.41619,0.275015
479,P,0.438061,0.259178
480,P,0.428237,0.264108
481,H,0.995307,0.882363
482,R,0.784426,0.510166
483,R,0.804859,0.521105
484,H,0.996703,0.921836
485,H,0.992566,0.850528
486,H,0.99854,0.841253
487,R,0.780317,0.491084
488,H,0.9967,0.852226
489,H,0.996631,0.831991
490,R,0.804859,0.521105
491,T,0.691046,0.503906
492,R,0.781547,0.482286
493,R,0.734473,0.380556
494,R,0.707439,0.3795
495,P,0.460113,0.261657
496,P,0.415416,0.264034
497,P,0.418676,0.263103
498,H,0.996256,0.855199
499,H,0.991933,0.815357
500,H,0.99752,0.807851
501,H,0.996662,0.835988
502,R,0.781547,0.482286
503,R,0.794637,0.51879
504,R,0.846795,0.609383
505,R,0.55615,0.215536
506,R,0.582015,0.240502
507,R,0.859042,0.628666
508,T,0.663393,0.405771
509,T,0.698812,0.401482
510,T,0.656387,0.356206
511,T,0.694919,0.573127
512,P,0.32611,0.201931
513,P,0.324028,0.215109
514,T,0.772469,0.660755
515,R,0.862163,0.609577
516,R,0.519687,0.199738
517,T,0.639011,0.345107
518,T,0.622738,0.414002
519,T,0.628546,0.343999
520,T,0.640982,0.53436
521,R,0.859447,0.610966
522,R,0.565598,0.226968
523,P,0.302191,0.207784
524,P,0.290692,0.186403
525,H,0.997155,0.860921
526,R,0.727558,0.371363
527,R,0.730264,0.380125
528,H,0.996543,0.854642
529,R,0.782917,0.495945
530,H,0.996274,0.850939
531,P,0.441984,0.302768
532,P,0.431359,0.27392
533,P,0.423901,0.250525
534,H,0.99813,0.845699
535,R,0.782917,0.495945
536,H,0.994963,0.898041
537,R,0.700519,0.363124
538,R,0.705386,0.363603
539,P,0.491802,0.275918
540,P,0.409103,0.277214
541,P,0.429726,0.277317
542,H,0.992436,0.848901
543,R,0.805063,0.52388
544,H,0.996059,0.868977
545,H,0.995244,0.840783
546,R,0.802504,0.51591
547,R,0.835972,0.630264
548,R,0.826055,0.595835
549,T,0.637312,0.339105
550,T,0.672098,0.39975
551,T,0.656919,0.421823
552,T,0.678747,0.592789
553,R,0.570854,0.227422
554,R,0.561132,0.212931
555,P,0.294111,0.193725
556,P,0.303321,0.182237
557,P,0.389342,0.255574
558,P,0.403904,0.264439
559,P,0.487452,0.275595
560,R,0.722915,0.384697
561,R,0.726022,0.396338
562,H,0.994312,0.860247
563,H,0.992522,0.814961
564,H,0.987841,0.812812
565,H,0.994327,0.934851
566,R,0.794637,0.51879
567,R,0.771651,0.498769
568,H,0.993045,0.827172
569,H,0.994106,0.833883
570,H,0.996876,0.835638
571,R,0.793323,0.496025
572,R,0.79914,0.513155
573,H,0.996966,0.878433
574,R,0.771651,0.498769
575,T,0.694253,0.494383
