element_idx,element_type,jens,jeans
183,H,0.360381,0.0897682
184,R,-0.0641053,-0.0426121
185,R,0.371476,0.127841
186,R,0.74038,0.391209
187,P,0.520171,0.232246
188,P,0.779378,0.417713
189,P,0.620436,0.32844
190,T,0.106231,0.0321506
191,T,0.210475,0.105455
192,T,0.132763,0.0498281
193,T,0.279922,0.117705
194,T,0.238992,0.157106
195,T,0.666453,0.366688
196,H,0.461311,0.174677
197,R,-0.106783,-0.0283006
198,R,0.436672,0.183563
199,P,0.255105,0.107748
200,P,0.319368,0.234061
201,T,0.439056,0.288336
202,P,0.0750512,0.0498425
203,P,0.385176,0.131712
204,T,0.429354,0.294534
205,R,0.668524,0.270786
206,R,0.575248,0.250227
207,R,0.472636,0.193716
208,R,0.75898,0.498114
209,R,0.659456,0.270361
210,R,0.432241,0.120309
211,R,0.486366,0.150025
212,R,0.786393,0.510975
213,H,0.776881,0.220739
214,P,0.18181,0.101194
215,P,0.13509,0.0794595
216,P,0.459385,0.248033
217,T,0.499027,0.217866
218,T,0.374355,0.151902
219,T,0.238801,0.0860858
220,T,0.357437,0.149987
221,T,0.777535,0.510339
222,T,0.673204,0.367858
223,H,0.116687,0.0389351
224,H,0.502443,0.157443
225,H,0.668021,0.199701
226,R,0.6558,0.230357
227,R,0.420744,0.136609
228,H,-0.116674,-0.0432007
229,H,0.354131,0.10705
230,T,0.573274,0.378037
231,P,0.267994,0.142865
232,P,0.368693,0.128837
233,P,0.434815,0.186281
234,T,0.430462,0.218766
235,T,0.461015,0.226338
236,T,0.129227,0.0483563
237,T,0.270963,0.123041
238,T,0.482164,0.27261
239,T,0.583872,0.323187
240,P,0.407664,0.210622
241,P,0.262492,0.191677
242,H,0.792643,0.460041
243,P,0.266486,0.161176
244,P,0.403069,0.207564
245,P,0.522712,0.251541
246,P,0.576699,0.231779
247,P,0.390631,0.192486
248,P,0.170798,0.0641665
249,P,0.40151,0.265827
250,T,0.302945,0.141699
251,T,0.445731,0.221403
252,T,0.428265,0.212332
253,T,0.436125,0.165533
254,T,0.690852,0.374553
255,T,0.47755,0.250448
256,H,-0.0370137,-0.030702
257,P,0.165176,0.0399874
258,P,0.0750255,0.0300225
259,P,0.078105,0.0437737
260,T,0.627869,0.492778
261,P,0.527247,0.25972
262,P,0.621046,0.396762
263,P,0.280215,0.161472
264,P,-0.304933,-0.0738496
265,P,0.053752,0.0304238
266,P,0.0145095,0.00697914
267,P,0.376802,0.21645
268,P,0.178083,0.106467
269,T,0.0193936,0.00860911
270,T,0.175647,0.0716526
271,T,0.411189,0.267535
272,T,0.269009,0.0961429
273,T,0.533977,0.372661
274,T,0.638324,0.322966
275,R,0.801978,0.583239
276,T,0.555065,0.463263
277,T,0.399273,0.239463
278,T,0.190493,0.0769195
279,T,0.517048,0.352178
280,T,0.617629,0.519155
281,T,0.828248,0.688487
282,P,0.620588,0.375032
283,P,0.620429,0.377648
284,P,0.0368655,0.0279296
285,T,0.233642,0.10972
286,T,0.165885,0.0698292
287,T,0.655938,0.499925
288,T,0.281685,0.180239
289,T,0.471877,0.306014
290,T,0.407596,0.157731
291,P,0.102244,0.0514186
292,P,0.110533,0.0514354
293,P,0.58502,0.339073
294,P,0.738005,0.362073
295,P,0.523857,0.381894
296,R,0.596847,0.318721
297,R,0.384009,0.146889
298,R,0.493633,0.207784
299,P,0.414617,0.139311
300,P,0.199265,0.0642207
301,P,0.293825,0.163503
302,T,0.353439,0.146394
303,T,0.518581,0.236366
304,T,0.425967,0.309455
305,T,0.301641,0.129568
306,T,0.28058,0.109752
307,T,0.265783,0.143168
308,T,0.409995,0.212156
309,H,0.106296,0.0147625
310,H,0.271803,0.150226
311,R,0.233318,0.110162
312,R,0.763592,0.515189
313,R,0.603531,0.383625
314,P,0.648541,0.403421
315,P,0.36831,0.164607
316,P,0.231598,0.154332
317,P,0.415049,0.229051
318,P,0.267133,0.162941
319,H,0.275338,0.203093
320,H,0.612596,0.361413
321,P,0.343725,0.128678
322,P,0.539636,0.325561
323,P,0.00447046,0.00281372
324,P,0.388249,0.160263
325,P,0.341696,0.323464
326,H,0.208031,0.0421911
327,H,0.548287,0.229716
328,H,0.124925,0.0313586
329,H,0.0241326,0.00489825
330,R,0.0418065,0.00489415
331,R,0.0320385,0.00391602
332,R,0.603531,0.436522
333,H,0.826393,0.426678
334,H,0.613049,0.270841
335,R,0.558857,0.280643
336,R,0.541457,0.284156
337,R,0.428488,0.249275
338,T,0.740313,0.546353
339,T,0.653912,0.460393
340,P,0.233485,0.0827874
341,P,0.403465,0.194436
342,T,0.575146,0.435327
343,P,0.386034,0.283501
344,P,0.262918,0.148215
345,R,0.77218,0.384644
346,R,0.316715,0.0947439
347,R,0.624172,0.480729
348,T,0.776355,0.637662
349,P,0.307002,0.200124
350,P,0.296756,0.214712
351,T,0.428666,0.313368
352,H,0.513678,0.191989
353,H,0.62656,0.254726
354,H,0.704063,0.264265
355,P,0.491627,0.160371
356,P,0.432407,0.219246
357,T,0.494432,0.43275
358,R,0.499652,0.341433
359,P,-0.0466218,-0.0644922
360,P,0.641756,0.350216
361,P,0.642925,0.425478
362,T,0.0720081,0.0239977
363,T,0.189368,0.0837824
364,T,0.293008,0.146504
365,T,0.535602,0.253538
366,T,0.478399,0.381686
367,T,0.586674,0.344801
368,P,0.318224,0.160531
369,P,0.641824,0.234295
370,P,0.243153,0.16447
371,T,0.374198,0.199319
372,T,0.508803,0.303022
373,T,0.0323028,0.0195386
374,T,0.751252,0.61296
375,R,0.66123,0.314646
376,H,0.657982,0.202206
377,H,0.40815,0.101775
378,R,0.122598,0.0578305
379,R,0.742654,0.397598
380,H,0.808332,0.378381
381,P,0.466456,0.197302
382,P,0.40065,0.147072
383,P,0.693062,0.426093
384,P,-0.0953798,-0.0844613
385,P,0.565941,0.415569
386,T,0.634737,0.513526
387,T,0.748939,0.446738
388,T,0.0030784,0.00135576
389,T,0.0037497,0.00132837
390,T,0.50397,0.245258
391,T,0.342694,0.17539
392,T,0.166165,0.121265
393,H,0.632067,0.179843
394,R,0.392114,0.166852
395,R,0.47874,0.284858
396,R,0.259131,0.115216
397,T,0.558048,0.303937
398,R,0.729848,0.386454
399,R,0.756198,0.473795
400,R,0.680548,0.493628
401,H,0.550981,0.183041
402,R,0.144993,0.072073
403,R,0.578254,0.301431
404,R,0.638692,0.357594
405,H,0.589372,0.317014
406,R,0.198346,0.12608
407,R,0.556341,0.241772
408,R,0.638692,0.357594
409,R,0.680548,0.409212
410,R,0.725465,0.492566
411,H,0.589372,0.267677
412,R,0.127008,0.0323449
413,R,0.355117,0.0928501
414,R,0.659566,0.455256
415,H,0.853731,0.417777
416,P,0.689103,0.414152
417,P,0.326702,0.235944
418,P,0.118798,0.0685379
419,T,0.26742,0.0901207
420,T,0.291185,0.161689
421,T,0.593885,0.304266
422,T,0.691227,0.400957
423,T,0.462898,0.217732
424,T,0.310705,0.151971
425,T,0.599933,0.484031
426,H,-0.494592,-0.147916
427,H,0.319512,0.0561991
428,R,0.16564,0.0553051
429,R,0.439084,0.161896
430,H,0.553124,0.253243
431,H,0.000398687,0.000124781
432,H,-0.0327663,-0.0112672
433,R,0.563723,0.256833
434,R,0.39752,0.115152
435,H,0.553124,0.12728
436,H,0.663694,0.200583
437,R,0.0875267,0.0334837
438,R,0.109084,0.0450875
439,R,0.600381,0.434324
440,H,0.547217,0.168179
441,R,0.712204,0.297724
442,R,0.313324,0.161981
443,R,0.600381,0.489607
444,R,0.604243,0.380678
445,R,0.604243,0.276748
446,H,0.467016,0.0926001
447,H,-0.197965,-0.100373
448,R,0.563723,0.329883
449,R,0.453417,0.308551
450,H,0.571201,0.344701
451,P,0.256002,0.0866133
452,P,0.301773,0.135165
453,P,0.176077,0.0949564
454,H,-0.18346,-0.0350946
455,R,0.470686,0.241336
456,R,-0.118083,-0.0464999
457,P,0.440985,0.256316
458,P,0.335859,0.15947
459,H,0.68037,0.312425
460,R,0.453795,0.343037
461,R,0.672202,0.383262
462,R,0.800742,0.490919
463,H,0.48868,0.197476
464,R,0.453795,0.278772
465,R,0.518972,0.174049
466,R,0.588109,0.467782
467,R,0.722254,0.496003
468,R,0.00370632,0.00178631
469,R,0.742783,0.470099
470,H,0.471405,0.176869
471,H,0.38117,0.153354
472,R,0.658909,0.265831
473,R,0.306489,0.0998067
474,R,0.516647,0.294792
475,H,0.654599,0.332002
476,H,0.638864,0.208953
477,R,0.452978,0.199775
478,R,0.260241,0.099514
479,R,0.873456,0.550925
480,R,0.66103,0.335468
481,T,0.447419,0.369177
482,R,0.597036,0.48603
483,R,0.516681,0.218866
484,R,0.726613,0.344092
485,T,0.350925,0.22866
486,T,0.566689,0.336974
487,T,0.677745,0.534067
488,T,0.820483,0.629873
489,R,0.656202,0.393067
490,T,0.53033,0.485509
491,T,0.604281,0.435851
492,H,0.721632,0.386079
493,R,0.723172,0.375715
494,R,0.666866,0.338211
495,T,0.590104,0.386377
496,T,0.70602,0.604484
497,P,-0.194296,-0.155949
498,P,0.380095,0.184297
499,P,0.424079,0.182339
500,T,0.00757497,0.00403953
501,T,0.145906,0.087077
502,T,0.348435,0.272716
503,T,0.190575,0.11072
504,T,0.670187,0.520664
505,T,0.638683,0.404548
506,H,0.480564,0.28195
507,P,0.150251,0.0816958
508,P,0.367008,0.168439
509,R,0.51427,0.369886
510,T,0.503984,0.471451
511,P,0.241237,0.129569
512,P,0.730175,0.36696
513,P,0.34057,0.0868331
514,P,0.492496,0.187969
515,P,-0.0645337,-0.0344169
516,T,0.218997,0.149008
517,T,0.267152,0.155596
518,T,0.402452,0.366255
519,T,0.491715,0.335744
520,T,0.730983,0.544695
521,T,0.490434,0.256088
522,H,-0.368422,-0.100464
523,P,-0.217386,-0.0680906
524,P,0.108338,0.0425657
525,P,0.225593,0.129172
526,T,0.293413,0.244057
527,R,0.4152,0.215387
528,R,0.31636,0.144505
529,R,0.419293,0.154576
530,T,0.561672,0.486612
531,T,0.444942,0.412929
532,T,0.245789,0.172031
533,T,0.622645,0.531876
534,R,0.651684,0.465715
535,R,0.692598,0.442555
536,R,0.248254,0.0802157
537,R,0.162883,0.0482368
538,R,0.282898,0.104144
539,R,0.568295,0.23613
540,R,0.747083,0.422932
541,R,0.734841,0.355504
542,T,0.774252,0.678333
543,P,0.225806,0.181928
544,P,-0.0946683,-0.129689
545,P,0.0624942,0.0419809
546,T,0.255546,0.162911
547,T,0.29933,0.160538
548,T,0.289407,0.175043
549,T,0.515377,0.253558
550,T,0.744659,0.537396
551,T,0.392049,0.180603
552,P,0.295663,0.110757
553,P,0.192682,0.0714383
554,P,0.120134,0.0674074
555,P,0.401249,0.214498
556,P,0.505837,0.281476
557,H,0.599924,0.357204
558,P,0.419931,0.143287
559,P,0.242906,0.186803
560,P,0.404096,0.0808727
561,T,0.295701,0.17719
562,T,0.368941,0.121789
563,T,0.29812,0.155289
564,T,0.159702,0.0739426
565,T,0.556003,0.2755
566,T,0.418555,0.188392
567,T,0.572356,0.445317
568,H,0.764709,0.30378
569,H,0.554677,0.196614
570,R,0.519703,0.195114
571,R,0.639989,0.237829
572,R,0.428488,0.24061
573,P,0.444152,0.260597
574,P,0.369851,0.19652
575,P,0.413674,0.27052
576,P,0.354297,0.170807
577,P,0.142266,0.0921135
578,R,0.519703,0.188196
579,R,0.630445,0.259858
580,R,0.682805,0.362003
581,P,0.502509,0.28541
582,P,0.30154,0.132017
583,H,0.514364,0.220343
584,T,0.292542,0.192169
585,R,0.217815,0.15085
586,P,0.232645,0.153541
587,P,0.40083,0.210964
588,P,0.0156697,0.0123172
589,H,0.14622,0.0756175
590,H,0.183856,0.064325
591,H,0.000819257,0.000305829
592,T,0.58133,0.495433
593,T,0.503676,0.451377
594,T,0.538784,0.379109
595,T,0.917379,0.799069
596,R,0.586556,0.255149
597,R,0.404116,0.145438
598,H,0.599438,0.186364
599,R,0.618592,0.356117
600,R,0.411337,0.220322
601,T,0.709633,0.506197
602,P,0.469562,0.230255
603,P,0.123893,0.0863371
604,P,0.169643,0.0518536
605,T,0.280106,0.131027
606,T,0.496895,0.201791
607,T,0.183877,0.0835537
608,T,0.484017,0.340752
609,T,0.655418,0.34333
610,T,0.401237,0.190023
611,P,0.398858,0.269107
612,P,0.330285,0.108291
613,P,0.698795,0.311845
614,T,0.302387,0.222655
615,T,0.339246,0.26043
616,T,0.0508982,0.0189304
617,T,0.078931,0.0395265
618,T,0.440994,0.259293
619,T,0.545428,0.31124
620,T,0.574569,0.381686
621,P,0.526266,0.234809
622,P,0.19611,0.115156
623,H,0.662216,0.256258
624,R,0.426001,0.21675
625,T,0.474015,0.316431
626,R,0.93163,0.498839
627,R,0.778355,0.385837
628,R,0.673834,0.222388
629,R,0.100431,0.0348757
630,R,0.344839,0.123028
631,R,0.511408,0.193925
632,R,0.492152,0.311725
633,R,0.509062,0.311072
634,P,0.510741,0.316192
635,P,0.41765,0.149016
636,P,0.359659,0.189126
637,P,0.445067,0.136579
638,P,0.310252,0.164909
639,T,0.279406,0.182877
640,T,0.314487,0.223126
641,T,0.626839,0.312184
642,T,0.585772,0.339213
643,T,0.356292,0.255829
644,T,0.334928,0.165848
645,P,0.0768345,0.0656606
646,P,0.178634,0.133318
647,P,0.441718,0.307252
648,R,0.738372,0.221787
649,R,0.103119,0.0281211
650,T,0.227464,0.181883
651,P,0.299989,0.230274
652,P,0.252495,0.130395
653,R,0.481666,0.308066
654,H,0.495235,0.159708
655,H,0.466686,0.0890011
656,H,0.0924817,0.0637111
657,H,0.614076,0.172801
658,H,0.70692,0.108414
659,H,0.799029,0.223985
660,H,0.408773,0.205633
661,H,0.745908,0.384763
662,H,-0.0165503,-0.00495691
663,H,0.525018,0.106399
664,H,0.161479,0.0895635
665,H,-0.123301,-0.0328077
666,H,0.486317,0.109059
667,H,0.352961,0.0960474
668,H,0.536427,0.25448
669,H,0.250176,0.0945727
670,T,0.554746,0.460332
671,R,0.665603,0.386192
672,P,0.481233,0.263166
673,P,0.41806,0.253428
674,P,0.596494,0.348954
675,T,0.312151,0.102029
676,T,0.379108,0.164871
677,T,0.372635,0.161418
678,T,0.281188,0.110252
679,T,0.612764,0.361191
680,T,0.467672,0.253917
681,R,0.537278,0.370053
682,T,0.508698,0.425761
683,T,0.195285,0.110892
684,T,0.549459,0.355109
685,T,0.355774,0.16167
686,T,0.687531,0.467561
687,P,0.187919,0.126914
688,P,0.16553,0.11618
689,P,0.236001,0.113433
690,H,-0.131415,-0.101211
691,R,-0.0273428,-0.00977777
692,R,-0.153691,-0.0687329
693,T,0.752051,0.633684
694,P,0.40362,0.23583
695,P,0.484317,0.286377
696,H,0.814575,0.239058
697,R,0.661768,0.220695
698,T,0.796143,0.79069
699,R,0.780522,0.302558
700,R,0.725465,0.417804
701,R,0.539617,0.272185
702,H,0.523447,0.22348
703,H,0.550756,0.144049
704,H,0.110551,0.0468281
705,H,0.588915,0.428891
706,R,0.539617,0.383514
707,R,0.266992,0.181656
708,H,0.448045,0.283356
709,H,0.760678,0.27784
710,H,0.670986,0.201224
711,H,0.504712,0.169796
712,P,-0.0660984,-0.0510247
713,P,0.376505,0.153138
714,P,-0.000926213,-0.00131361
715,T,0.165599,0.0845387
716,T,0.202608,0.086588
717,T,0.595474,0.341673
718,T,0.237537,0.153388
719,T,0.599372,0.42047
720,T,0.561575,0.346065
721,P,0.277281,0.127292
722,P,-0.939122,-0.0716661
723,P,0.456628,0.256879
724,T,0.314932,0.292731
725,T,0.363473,0.187178
726,T,0.612382,0.447487
727,T,0.786391,0.456221
728,T,0.399077,0.28939
729,H,0.696357,0.370334
730,R,0.299423,0.100965
731,R,-0.853239,-0.0984629
732,R,0.474914,0.371917
733,P,0.258407,0.122263
734,P,0.428487,0.288547
735,R,0.490156,0.270336
736,R,0.656984,0.39366
737,R,0.381689,0.192895
738,R,0.788851,0.54429
739,R,0.299524,0.121028
740,R,0.652226,0.293675
741,R,0.20406,0.072229
742,T,0.259265,0.243699
743,H,0.35555,0.0961755
744,P,0.443421,0.238717
745,P,0.212269,0.076245
746,P,0.428279,0.184482
747,T,0.637819,0.452324
748,T,0.71351,0.460308
749,T,0.235915,0.101118
750,T,0.543772,0.335994
751,T,0.370657,0.2161
752,T,0.445425,0.214322
753,T,0.452945,0.360733
754,H,0.219405,0.0722152
755,H,0.275154,0.186864
756,P,0.343188,0.210255
757,P,0.21251,0.0853391
758,P,0.240505,0.127192
759,H,0.254419,0.153856
760,P,0.519749,0.359841
761,P,0.173516,0.134989
762,P,0.194624,0.114953
763,T,0.538019,0.324977
764,T,0.487492,0.38847
765,T,0.268651,0.136927
766,T,0.643833,0.498586
767,R,0.597664,0.158826
768,R,0.199988,0.0464581
769,H,-0.12632,-0.0778138
770,P,0.279068,0.141823
771,P,0.676889,0.458931
772,P,0.463352,0.142104
773,T,0.0353683,0.0153048
774,T,-0.133546,-0.0605706
775,T,0.182559,0.117822
776,T,0.0311011,0.0153538
777,T,0.458061,0.353862
778,T,0.629096,0.38691
779,R,0.673829,0.339607
780,T,0.781481,0.589993
781,T,0.47955,0.380948
782,T,0.566203,0.375268
783,T,0.681327,0.3775
784,T,0.732111,0.663416
785,T,0.556196,0.459939
786,T,0.739502,0.573723
787,T,0.216381,0.165225
788,P,0.186516,0.0768816
789,P,0.251145,0.105677
790,H,0.557645,0.198405
791,T,0.221361,0.151042
792,R,0.364129,0.246467
793,H,0.672458,0.21983
794,H,0.51091,0.240231
795,R,0.493532,0.156594
796,R,0.503391,0.306898
797,P,0.559051,0.150179
798,P,0.557016,0.220802
799,P,0.415414,0.266571
800,T,0.303581,0.130038
801,T,0.323033,0.127936
802,T,0.241792,0.143902
803,T,0.218648,0.119671
804,T,0.311972,0.160495
805,T,0.355168,0.158257
806,P,0.264468,0.108053
807,P,0.127318,0.0763482
808,P,0.476762,0.238411
809,P,0.454765,0.22299
810,P,0.450879,0.295446
811,T,0.632558,0.413841
812,R,0.724247,0.421851
813,P,0.353339,0.179817
814,P,0.563567,0.341269
815,T,0.739068,0.650329
816,T,0.566308,0.402612
817,R,0.590972,0.466362
818,R,0.567387,0.151628
819,R,0.615554,0.325083
820,H,0.483692,0.118288
821,H,0.823536,0.291706
822,T,0.519449,0.3277
823,R,0.613349,0.500368
824,R,0.491092,0.408191
825,T,0.568134,0.438748
826,T,0.506055,0.421224
827,R,0.549072,0.332532
828,H,0.449474,0.133551
829,P,0.344328,0.116897
830,P,0.353384,0.11558
831,P,0.539929,0.242562
832,P,0.342715,0.178952
833,H,0.0216657,0.0141009
834,R,0.273196,0.0548445
835,P,0.24752,0.140179
836,P,0.52719,0.325504
837,H,0.707162,0.247279
838,H,0.385932,0.0652124
839,T,0.366919,0.265447
840,R,0.376689,0.233535
841,P,0.22835,0.197035
842,P,0.209555,0.0543494
843,P,0.32725,0.151159
844,T,0.489399,0.247734
845,T,0.465158,0.195814
846,T,0.512053,0.273538
847,T,0.320705,0.122144
848,T,0.649926,0.321267
849,T,0.345025,0.151165
850,P,0.295526,0.124303
851,P,0.0535611,0.0262619
852,P,0.328231,0.22013
853,P,0.3893,0.172698
854,H,0.356588,0.212721
855,H,0.0396912,0.0250932
856,P,0.650705,0.357716
857,P,0.0965911,0.048389
858,P,0.133906,0.0829261
859,R,0.375301,0.196279
860,T,0.29396,0.19961
861,T,0.309382,0.155537
862,T,0.397966,0.302223
863,T,0.480643,0.334026
864,T,0.662649,0.5572
865,R,0.344519,0.192276
866,R,0.732535,0.458237
867,H,0.586551,0.269193
868,P,0.352501,0.177388
869,P,0.535773,0.249861
870,P,0.0585132,0.0427025
871,P,0.0878076,0.0664242
872,P,0.103886,0.0508868
873,H,0.140458,0.0835411
874,T,0.379643,0.22556
875,T,0.37841,0.321075
876,T,0.780069,0.664625
877,R,0.702075,0.378265
878,T,0.637413,0.374158
879,R,0.794642,0.514728
880,P,0.0202838,0.00577775
881,P,0.409193,0.328445
882,P,0.336066,0.206829
883,T,0.421887,0.187815
884,T,0.373976,0.189339
885,T,0.180443,0.0532717
886,T,0.281807,0.10035
887,T,0.449654,0.282706
888,T,0.617949,0.363355
889,T,0.494319,0.415946
890,R,0.579437,0.283738
891,R,0.575111,0.325146
892,H,0.722441,0.328014
893,P,-0.00634824,-0.00933126
894,P,0.574856,0.245074
895,P,0.30148,0.22239
896,T,0.0933727,0.0343832
897,T,0.20474,0.0872409
898,T,0.651897,0.36351
899,T,0.658722,0.506277
900,T,0.886475,0.684593
901,T,0.598918,0.401185
902,P,-0.11046,-0.039903
903,P,0.107256,0.0454076
904,P,0.331347,0.213756
905,T,0.456847,0.233393
906,T,0.63789,0.434669
907,T,0.540271,0.276398
908,T,0.183502,0.128706
909,T,0.435557,0.241663
910,T,0.331723,0.173121
911,R,0.384951,0.251661
912,P,0.374995,0.20891
913,P,0.391702,0.234515
914,P,0.365307,0.135719
915,P,0.270948,0.0970634
916,P,0.396888,0.178213
917,T,0.455854,0.287895
918,T,0.398424,0.344976
919,T,0.593047,0.316693
920,T,0.555153,0.341894
921,T,0.391564,0.278219
922,T,0.356747,0.169462
923,H,0.146528,0.0725088
924,P,0.511958,0.236094
925,P,0.297132,0.120681
926,P,0.231918,0.172869
927,T,0.479511,0.23446
928,T,0.482088,0.229407
929,T,0.229129,0.101316
930,T,0.0723197,0.0347055
931,T,0.371715,0.167558
932,T,0.221529,0.0857971
933,P,0.451795,0.200175
934,P,0.396005,0.16168
935,P,0.0694232,0.0378574
936,H,0.741167,0.234011
937,H,0.702998,0.304929
938,H,0.654796,0.293378
939,H,0.824753,0.332208
940,H,0.889145,0.52319
941,H,0.788061,0.40352
942,H,0.24508,0.0982574
943,H,0.483357,0.194629
944,H,0.349828,0.164653
945,R,0.562731,0.418949
946,R,0.781247,0.547198
947,R,-0.383766,-0.0682603
948,R,0.55484,0.174483
949,H,0.617912,0.290269
950,H,0.623003,0.295313
951,R,-0.38715,-0.0943125
952,R,0.306208,0.108128
953,T,0.699349,0.513215
954,P,0.175138,0.0742779
955,P,0.516032,0.184433
956,P,0.219167,0.0764604
957,T,0.185004,0.0590173
958,T,0.148714,0.0562862
959,T,0.232954,0.0714263
960,T,0.259974,0.0979916
961,T,0.523405,0.418206
962,T,0.751496,0.517587
963,H,0.703232,0.281392
964,H,-0.175588,-0.0552366
965,H,0.305523,0.171805
966,H,0.696745,0.243205
967,P,0.278302,0.13828
968,P,0.473422,0.281459
969,T,0.301066,0.224113
970,P,0.410075,0.143049
971,P,0.308641,0.104441
972,H,0.240678,0.0907826
973,P,0.469248,0.263031
974,P,0.287904,0.125892
