element_idx,element_type,jens,jeans
82,R,0.634504,0.241381
83,R,0.703945,0.482307
84,T,0.544315,0.413575
85,R,0.731086,0.460266
86,H,0.907994,0.654183
87,H,0.925442,0.452277
88,R,0.684923,0.398669
89,H,0.84557,0.396407
90,H,0.816636,0.353355
91,H,0.880244,0.453405
92,R,0.754293,0.506728
93,R,0.754293,0.466158
94,H,0.916473,0.446683
95,P,0.314284,0.193319
96,P,0.224514,0.174754
97,P,0.592191,0.324302
98,H,0.819355,0.489025
99,H,0.916167,0.482964
100,R,0.801428,0.475483
101,R,0.519175,0.245549
102,R,0.525962,0.186813
103,P,0.242102,0.140228
104,P,0.336017,0.141567
105,R,0.455054,0.15511
106,R,0.716319,0.49095
107,T,0.67333,0.408434
108,T,0.721195,0.454892
109,T,0.764422,0.577889
110,T,0.807763,0.704114
111,R,0.881996,0.590494
112,R,0.700531,0.308842
113,P,0.256954,0.160164
114,P,0.229201,0.154648
115,T,0.669986,0.416239
116,T,0.521988,0.340918
117,T,0.556617,0.298855
118,T,0.630571,0.583231
119,R,0.765595,0.578433
120,R,0.644635,0.25061
121,R,0.82005,0.612856
122,H,0.801892,0.539723
123,R,0.682312,0.4647
124,H,0.946658,0.489049
125,P,0.33335,0.234886
126,P,0.450607,0.182098
127,P,0.256814,0.174308
128,H,0.883865,0.479512
129,R,0.682312,0.432635
130,H,0.877222,0.494586
131,R,0.761766,0.414481
132,R,0.587496,0.260955
133,T,0.448325,0.220465
134,T,0.534588,0.294604
135,T,0.551881,0.353269
136,T,0.555699,0.492822
137,P,0.286702,0.171397
138,P,0.229816,0.167574
139,R,0.620915,0.2377
140,R,0.843433,0.536681
141,R,0.906361,0.661252
142,R,0.406376,0.159895
143,T,0.874055,0.801429
144,R,0.52088,0.212127
145,P,0.352672,0.191412
146,P,0.266685,0.141932
147,R,0.371141,0.146161
148,R,0.843543,0.564751
149,T,0.62373,0.339686
150,T,0.57636,0.288372
151,T,0.517574,0.313233
152,T,0.618935,0.513916
153,R,0.875593,0.587068
154,H,0.906438,0.536309
155,R,0.782084,0.494562
156,R,0.781358,0.494562
157,H,0.933485,0.667763
158,R,0.726576,0.303749
159,R,0.74862,0.329279
160,H,0.934242,0.462812
161,H,0.929703,0.578241
162,P,0.565073,0.295043
163,P,0.404248,0.209009
164,P,0.399138,0.168963
165,H,0.927775,0.74959
166,R,0.686053,0.421174
167,T,0.549658,0.37421
168,R,0.684901,0.415448
169,H,0.832069,0.492461
170,H,0.875351,0.541843
171,R,0.674298,0.362137
172,H,0.953615,0.579448
173,H,0.906808,0.631056
174,H,0.903382,0.450238
175,R,0.784535,0.505313
176,R,0.806337,0.535095
177,R,0.646763,0.372528
178,R,0.730974,0.499495
179,P,0.401833,0.23827
180,P,0.440543,0.296036
181,P,0.693321,0.392662
182,H,0.967965,0.569271
183,H,0.919759,0.606371
184,T,0.863159,0.792454
185,R,0.807967,0.513241
186,R,0.512342,0.175467
187,P,0.380987,0.178938
188,P,0.303352,0.160318
189,T,0.631064,0.473258
190,T,0.72265,0.457414
191,T,0.692667,0.419109
192,T,0.864719,0.74767
193,R,0.536424,0.203815
194,R,0.88729,0.621853
195,P,0.383254,0.205321
196,P,0.38351,0.187527
197,P,0.332536,0.188532
198,H,0.902974,0.436164
199,R,0.674298,0.383618
200,H,0.956589,0.587761
201,R,0.651205,0.306399
202,R,0.674348,0.335962
203,H,0.796477,0.519266
204,R,0.624105,0.426907
205,H,0.883496,0.532539
206,R,0.785461,0.558456
207,T,0.684376,0.544262
208,T,0.767729,0.546501
209,T,0.669974,0.416875
210,T,0.750788,0.609947
211,P,0.277217,0.174427
212,P,0.381946,0.219555
213,R,0.561969,0.213572
214,R,0.89888,0.54965
215,R,0.441646,0.190934
216,R,0.72432,0.493572
217,H,0.865038,0.621395
218,H,0.850125,0.389255
219,R,0.717891,0.472812
220,H,0.953773,0.545546
221,R,0.519102,0.329082
222,R,0.653304,0.450948
223,P,0.464225,0.280755
224,P,0.328423,0.185032
225,P,0.366152,0.142441
226,H,0.863469,0.581312
227,R,0.492317,0.241069
228,R,0.535373,0.193644
229,P,0.284894,0.156006
230,P,0.216817,0.16067
231,R,0.914681,0.606135
232,R,0.860119,0.576693
233,T,0.61626,0.40583
234,T,0.450402,0.236629
235,T,0.52273,0.354477
236,T,0.540932,0.487857
237,H,0.79463,0.473249
238,H,0.907496,0.658375
239,R,0.717266,0.535095
240,R,0.717266,0.562328
241,P,0.370533,0.318643
242,P,0.346384,0.313843
243,P,0.429798,0.219432
244,R,0.53901,0.2473
245,R,0.780001,0.481793
246,H,0.743021,0.534779
247,H,0.764175,0.381448
248,R,0.717791,0.402196
249,H,0.701941,0.344418
250,R,0.672423,0.396589
251,T,0.560006,0.476363
252,H,0.922536,0.488519
253,H,0.816614,0.374336
254,H,0.847718,0.621463
255,R,0.736455,0.525098
256,R,0.58036,0.269106
257,R,0.812476,0.556415
258,T,0.578457,0.376095
259,T,0.404061,0.247363
260,T,0.547638,0.320401
261,T,0.728059,0.552329
262,P,0.401441,0.247221
263,P,0.330671,0.214742
264,R,0.782211,0.503716
265,R,0.647976,0.236018
266,T,0.738425,0.671887
267,T,0.530337,0.37187
268,T,0.345792,0.21943
269,T,0.4742,0.266648
270,T,0.532777,0.464356
271,R,0.771774,0.587922
272,R,0.677771,0.262781
273,P,0.266201,0.121712
274,P,0.237338,0.1788
275,R,0.851317,0.622759
276,R,0.373359,0.130779
277,H,0.933807,0.539831
278,P,0.310297,0.16228
279,P,0.619692,0.221339
280,P,0.391049,0.228906
281,H,0.85168,0.36355
282,R,0.736455,0.452196
283,H,0.908219,0.584817
284,R,0.627894,0.302844
285,R,0.819237,0.491746
286,H,0.953127,0.647711
287,R,0.745085,0.488481
288,R,0.763215,0.539593
289,H,0.925249,0.632638
290,R,0.806522,0.515896
291,R,0.750911,0.411884
292,H,0.903819,0.56979
293,R,0.744232,0.488969
294,H,0.920807,0.565861
295,P,0.390302,0.261294
296,P,0.322489,0.212677
297,P,0.472411,0.274464
298,H,0.921406,0.589036
299,R,0.424884,0.164659
300,R,0.844017,0.600764
301,P,0.317537,0.154433
302,P,0.318332,0.170379
303,R,0.511374,0.202184
304,R,0.894749,0.60722
305,T,0.526565,0.249056
306,T,0.666075,0.34654
307,T,0.485937,0.306497
308,T,0.648341,0.514905
309,T,0.786559,0.706793
310,R,0.534862,0.175155
311,R,0.832814,0.45799
312,P,0.28773,0.208922
313,P,0.247306,0.145969
314,T,0.600975,0.435882
315,T,0.355078,0.199995
316,T,0.596164,0.293454
317,T,0.534512,0.462765
318,R,0.81695,0.597707
319,R,0.509416,0.238496
320,R,0.744232,0.488969
321,H,0.913953,0.635202
322,H,0.874015,0.460084
323,H,0.870946,0.666071
324,T,0.695492,0.576722
325,R,0.618418,0.358988
326,H,0.882006,0.557121
327,R,0.633433,0.373514
328,H,0.917723,0.600758
329,H,0.90878,0.688906
330,R,0.641297,0.39598
331,R,0.716729,0.466923
332,P,0.474038,0.170429
333,P,0.352594,0.177376
334,P,0.421016,0.207435
335,R,0.618418,0.358988
336,R,0.847261,0.667127
337,H,0.874428,0.429424
338,H,0.850786,0.364319
339,T,0.521322,0.31391
340,T,0.589779,0.376733
341,T,0.47244,0.258193
342,T,0.664004,0.644706
343,R,0.858602,0.662746
344,R,0.859166,0.651571
345,P,0.22874,0.12821
346,P,0.257929,0.12771
347,R,0.469902,0.19733
348,R,0.606,0.242434
349,H,0.875978,0.502313
350,P,0.489065,0.250835
351,P,0.361784,0.231203
352,P,0.452111,0.165069
353,R,0.6984,0.280029
354,R,0.601476,0.304318
355,H,0.886426,0.528087
356,R,0.633433,0.300874
357,H,0.883541,0.484661
358,H,0.860021,0.537169
359,R,0.826597,0.573524
360,R,0.488313,0.21142
361,R,0.804529,0.601255
362,R,0.450783,0.153017
363,P,0.334642,0.141779
364,P,0.323673,0.199862
365,T,0.754126,0.513223
366,T,0.632289,0.338599
367,T,0.724968,0.518579
368,T,0.793846,0.582042
369,R,0.893806,0.60165
370,H,0.961375,0.473957
371,R,0.761485,0.503022
372,H,0.914676,0.600891
373,R,0.64635,0.323172
374,R,0.623282,0.354353
375,H,0.820884,0.587967
376,R,0.761485,0.503022
377,H,0.977864,0.77482
378,P,0.429806,0.309232
379,P,0.437886,0.284489
380,P,0.449717,0.234765
381,R,0.840867,0.577276
382,R,0.411906,0.162071
383,T,0.620997,0.36646
384,T,0.480504,0.343332
385,T,0.820016,0.541736
386,T,0.781414,0.613007
387,P,0.334616,0.207103
388,P,0.348253,0.183098
389,R,0.476801,0.204049
390,R,0.775594,0.57545
391,T,0.801276,0.736356
392,H,0.937463,0.666181
393,H,0.870089,0.642867
394,P,0.526026,0.259659
395,P,0.329376,0.187084
396,P,0.353317,0.212974
397,R,0.643475,0.47171
398,R,0.833762,0.556197
399,R,0.847261,0.667127
400,R,0.689005,0.459743
401,H,0.912578,0.397905
402,H,0.961243,0.556061
403,H,0.945219,0.669533
404,R,0.779267,0.493063
405,H,0.969042,0.62417
406,H,0.863477,0.400909
407,R,0.689005,0.435398
408,T,0.58414,0.409876
409,R,0.646938,0.401861
410,H,0.929419,0.600125
411,P,0.420588,0.161961
412,P,0.523038,0.297417
413,P,0.376778,0.149533
414,H,0.963682,0.629647
415,H,0.847758,0.415104
416,R,0.526789,0.183401
417,R,0.639234,0.244355
418,H,0.906309,0.54874
419,R,0.636134,0.337144
420,R,0.636134,0.35628
421,H,0.849071,0.400372
422,R,0.84798,0.654547
423,T,0.63418,0.434338
424,T,0.506232,0.320704
425,T,0.428983,0.218192
426,T,0.607529,0.551187
427,R,0.762961,0.512758
428,R,0.601097,0.212246
429,P,0.266178,0.149955
430,P,0.260221,0.179624
431,R,0.640554,0.26002
432,T,0.799885,0.688149
433,R,0.488524,0.161901
434,R,0.906556,0.568031
435,R,0.77482,0.628052
436,R,0.67043,0.255142
437,P,0.208431,0.136779
438,P,0.231234,0.0872103
439,T,0.499068,0.313464
440,T,0.582202,0.308784
441,T,0.357309,0.169691
442,T,0.672759,0.572704
443,R,0.61208,0.311597
444,R,0.781524,0.483587
445,H,0.816879,0.489896
446,R,0.624105,0.455302
447,H,0.918856,0.518616
448,P,0.303794,0.139951
449,P,0.283384,0.184602
450,P,0.19865,0.125122
451,H,0.545598,0.333476
452,R,0.717854,0.534362
453,H,0.894568,0.546794
454,R,0.908008,0.643137
455,R,0.46419,0.200681
456,R,0.856807,0.604726
457,T,0.712717,0.454044
458,T,0.572346,0.303152
459,T,0.607944,0.30239
460,T,0.653777,0.531028
461,P,0.337918,0.198016
462,P,0.286033,0.137248
463,R,0.41175,0.145178
464,R,0.786241,0.623546
465,T,0.465848,0.261393
466,T,0.54981,0.275751
467,T,0.502083,0.293574
468,T,0.55474,0.455761
469,R,0.750804,0.458532
470,R,0.588468,0.222901
471,P,0.322518,0.239849
472,P,0.28869,0.206604
473,R,0.662294,0.265683
474,R,0.620316,0.288752
475,R,0.553757,0.250809
476,H,0.872596,0.552552
477,H,0.885655,0.455191
478,P,0.582687,0.243428
479,P,0.493915,0.188527
480,P,0.37052,0.228676
481,H,0.84293,0.56964
482,R,0.664275,0.373025
483,R,0.596735,0.325821
484,H,0.966693,0.565283
485,H,0.802516,0.447481
486,H,0.845417,0.387942
487,R,0.731063,0.467544
488,H,0.793442,0.40494
489,H,0.914262,0.404126
490,R,0.596735,0.3402
491,T,0.638319,0.484293
492,R,0.629293,0.390701
493,R,0.585268,0.251313
494,R,0.512449,0.281234
495,P,0.411704,0.213139
496,P,0.445507,0.270616
497,P,0.119955,0.0906163
498,H,0.880604,0.370192
499,H,0.887745,0.441653
500,H,0.89108,0.584984
501,H,0.754181,0.65191
502,R,0.629293,0.426943
503,R,0.640514,0.434596
504,R,0.804748,0.496139
505,R,0.6304,0.239334
506,R,0.626731,0.273522
507,R,0.772425,0.469089
508,T,0.721966,0.450562
509,T,0.462355,0.247907
510,T,0.59273,0.420575
511,T,0.604252,0.543498
512,P,0.251075,0.17419
513,P,0.27471,0.165557
514,T,0.913793,0.88007
515,R,0.910323,0.593428
516,R,0.419478,0.178738
517,T,0.445124,0.244163
518,T,0.676526,0.382046
519,T,0.694255,0.392111
520,T,0.622436,0.577142
521,R,0.830625,0.562623
522,R,0.604641,0.249915
523,P,0.218658,0.148461
524,P,0.261105,0.165715
525,H,0.830003,0.602598
526,R,0.633047,0.270022
527,R,0.726501,0.370681
528,H,0.951455,0.419437
529,R,0.67417,0.390735
530,H,0.899502,0.506697
531,P,0.431731,0.299847
532,P,0.461954,0.247997
533,P,0.330219,0.228975
534,H,0.958755,0.566664
535,R,0.67417,0.390735
536,H,0.949875,0.520861
537,R,0.684075,0.314518
538,R,0.663766,0.31783
539,P,0.322347,0.172171
540,P,0.46372,0.180078
541,P,0.497803,0.219602
542,H,0.909117,0.47887
543,R,0.733807,0.501682
544,H,0.913708,0.679606
545,H,0.90938,0.484958
546,R,0.604758,0.345128
547,R,0.860029,0.696608
548,R,0.780316,0.535622
549,T,0.547039,0.336713
550,T,0.678692,0.449587
551,T,0.744768,0.561583
552,T,0.736568,0.68075
553,R,0.605659,0.234317
554,R,0.629099,0.247433
555,P,0.301529,0.186451
556,P,0.269921,0.165877
557,P,0.422314,0.224923
558,P,0.455272,0.319247
559,P,0.506527,0.226255
560,R,0.442909,0.196468
561,R,0.507581,0.278365
562,H,0.875804,0.418364
563,H,0.903094,0.559892
564,H,0.885139,0.621407
565,H,0.901329,0.492088
566,R,0.640514,0.39309
567,R,0.643636,0.39309
568,H,0.928189,0.534508
569,H,0.800994,0.621063
570,H,0.941321,0.72445
571,R,0.751003,0.467396
572,R,0.604758,0.400204
573,H,0.890706,0.435829
574,R,0.691171,0.45482
575,T,0.583447,0.42577
