element_idx,element_type,jens,jeans
172,R,0.663348,0.378502
173,H,0.963573,0.666588
174,H,0.927207,0.640664
175,H,0.851376,0.436155
176,H,0.835079,0.523725
177,H,0.912643,0.421497
178,H,0.890352,0.496406
179,H,0.840113,0.391112
180,H,0.889909,0.481929
181,H,0.896314,0.361897
182,H,0.887401,0.506973
183,H,0.866154,0.485768
184,H,0.66855,0.390567
185,H,0.616809,0.396294
186,H,0.7957,0.344196
187,H,0.915952,0.557471
188,H,0.840547,0.431188
189,H,0.918494,0.355809
190,H,0.85519,0.562328
191,H,0.897755,0.416586
192,H,0.821729,0.59958
193,H,0.828057,0.368044
194,R,0.543055,0.4844
195,R,0.543055,0.4844
196,R,0.584145,0.246171
197,R,0.392273,0.178835
198,R,0.595416,0.251981
199,R,0.571036,0.263802
200,H,0.801549,0.459503
201,H,0.883212,0.518905
202,R,0.666727,0.455082
203,R,0.491493,0.275094
204,R,0.53409,0.177618
205,R,0.579249,0.234533
206,R,0.53409,0.231736
207,R,0.392273,0.225135
208,H,0.917221,0.517094
209,H,0.893751,0.360032
210,H,0.617213,0.471595
211,H,0.738752,0.44867
212,H,0.821268,0.559784
213,H,0.89968,0.389497
214,H,0.666501,0.290799
215,H,0.629797,0.306498
216,H,0.896281,0.575591
217,H,0.8902,0.316195
218,H,0.780702,0.436697
219,H,0.704845,0.43895
220,H,0.893454,0.533133
221,H,0.896289,0.507047
222,H,0.852482,0.547171
223,H,0.905089,0.342151
224,H,0.941707,0.51948
225,H,0.696983,0.438563
226,H,0.841937,0.492509
227,H,0.899202,0.395697
228,H,0.919496,0.488589
229,H,0.832414,0.548242
230,H,0.911613,0.373972
231,H,0.907684,0.342564
232,H,0.912877,0.40368
233,H,0.83858,0.465195
234,H,0.534872,0.282413
235,H,0.856205,0.393499
236,H,0.88542,0.389775
237,H,0.883154,0.527902
238,H,0.852544,0.477544
239,H,0.88457,0.431806
240,H,0.906689,0.63532
241,H,0.661883,0.323099
242,H,0.823379,0.473721
243,H,0.752088,0.413908
244,H,0.910107,0.570948
245,H,0.865884,0.501088
246,H,0.786548,0.48676
247,H,0.927877,0.539532
248,H,0.898467,0.409993
249,H,0.755294,0.469962
250,H,0.837024,0.255864
251,H,0.903516,0.526641
252,H,0.837766,0.514444
253,H,0.855496,0.392278
254,H,0.843519,0.25454
255,H,0.934854,0.587577
256,R,0.667486,0.476667
257,H,0.913906,0.562475
258,H,0.819344,0.380795
259,R,0.637275,0.300971
260,H,0.943349,0.448731
261,H,0.902716,0.511978
262,H,0.637709,0.544908
263,H,0.885514,0.50476
264,H,0.87884,0.481224
265,H,0.875966,0.532725
266,H,0.788444,0.393844
267,H,0.719148,0.309563
268,H,0.841524,0.415917
269,H,0.732744,0.417765
270,H,0.651285,0.238148
271,H,0.782775,0.32125
272,R,0.637616,0.465458
273,R,0.637616,0.51848
274,R,0.617781,0.401934
275,R,0.563653,0.362743
276,R,0.770259,0.409996
277,R,0.323274,0.138073
278,H,0.807895,0.383323
279,H,0.798685,0.504415
280,T,0.416717,0.278808
281,R,0.557607,0.452546
282,P,0.277159,0.164186
283,P,0.297026,0.164281
284,R,0.549884,0.297039
285,R,0.563653,0.316826
286,H,0.77213,0.434036
287,R,0.611269,0.312969
288,H,0.963059,0.528385
289,H,0.885527,0.555325
290,H,0.864425,0.448562
291,H,0.946588,0.498037
292,H,0.973116,0.624
293,H,0.867958,0.524544
294,H,0.776151,0.41658
295,H,0.952734,0.430046
296,H,0.951469,0.449443
297,H,0.901682,0.556192
298,H,0.933453,0.456227
299,H,0.92422,0.50511
300,H,0.928639,0.51881
301,H,0.584653,0.365023
302,H,0.892549,0.46985
303,H,0.90154,0.52899
304,H,0.92974,0.463549
305,H,0.953012,0.748658
306,H,0.888769,0.411864
307,H,0.893315,0.493778
308,H,0.739271,0.231438
309,H,0.610814,0.316893
310,H,0.773367,0.391451
311,H,0.605333,0.262603
312,H,0.944631,0.583827
313,H,0.738244,0.477791
314,H,0.828946,0.371253
315,H,0.896579,0.440251
316,H,0.803677,0.430227
317,H,0.418725,0.383846
318,H,0.727611,0.327582
319,H,0.830252,0.4265
320,R,0.458839,0.382973
321,R,0.458839,0.341675
322,R,0.362384,0.125554
323,R,0.636842,0.356209
324,R,0.362384,0.161623
325,R,0.478222,0.219298
326,H,0.785208,0.440559
327,H,0.785208,0.506968
328,R,0.755854,0.647711
329,R,0.477783,0.350362
330,R,0.815662,0.29189
331,R,0.323274,0.100753
332,R,0.600828,0.399785
333,R,0.428382,0.205078
334,H,0.8358,0.426237
335,H,0.8358,0.358431
336,R,0.578202,0.390905
337,R,0.578202,0.390905
338,R,0.609884,0.45368
339,R,0.763669,0.494895
340,R,0.563618,0.188786
341,R,0.608401,0.218626
342,R,0.638304,0.326739
343,R,0.727571,0.380712
344,R,0.7318,0.484049
345,R,0.883233,0.617662
346,H,0.811783,0.328756
347,H,0.818409,0.482518
348,R,0.573242,0.253127
349,R,0.61225,0.279818
350,R,0.573242,0.196523
351,R,0.61225,0.21454
352,R,0.566521,0.260812
353,R,0.687161,0.314297
354,R,0.709834,0.399504
355,R,0.556252,0.336845
356,R,0.824517,0.601645
357,R,0.7318,0.510924
358,H,0.767298,0.491477
359,H,0.726625,0.300051
360,R,0.728151,0.37872
361,R,0.442453,0.218339
362,R,0.811628,0.456215
363,R,0.442453,0.210491
364,R,0.589316,0.369185
365,R,0.694443,0.484777
366,R,0.785039,0.53395
367,R,0.589316,0.369185
368,T,0.615471,0.407112
369,R,0.784603,0.488398
370,R,0.750645,0.503657
371,R,0.750645,0.377028
372,P,0.460045,0.284524
373,P,0.429334,0.270607
374,R,0.598108,0.274657
375,R,0.566972,0.253609
376,R,0.708132,0.488216
377,T,0.712749,0.520799
378,H,0.879748,0.384055
379,H,0.919953,0.413542
380,R,0.61583,0.332298
381,R,0.654011,0.366217
382,P,0.319833,0.174421
383,P,0.299033,0.190213
384,R,0.749282,0.41854
385,R,0.590694,0.274774
386,R,0.621982,0.235221
387,R,0.6759,0.274225
388,R,0.743783,0.548031
389,R,0.708132,0.488216
390,H,0.918691,0.500193
391,H,0.816269,0.533185
392,R,0.627886,0.34944
393,R,0.572262,0.319168
394,R,0.658202,0.332298
395,R,0.572262,0.319168
396,R,0.6557,0.400813
397,R,0.6557,0.475784
398,T,0.626427,0.502678
399,R,0.739773,0.441389
400,H,0.916934,0.514123
401,H,0.70693,0.364209
402,H,0.781334,0.359617
403,H,0.845154,0.333653
404,H,0.853334,0.488829
405,H,0.777943,0.438926
406,H,0.631285,0.329463
407,H,0.880297,0.372183
408,H,0.867031,0.450407
409,H,0.807601,0.446892
410,H,0.860935,0.523886
411,H,0.841668,0.459597
412,H,0.751705,0.396239
413,H,0.688231,0.403466
414,H,0.885962,0.378926
415,H,0.819069,0.421259
416,H,0.949522,0.491401
417,H,0.726842,0.511087
418,H,0.740842,0.357394
419,H,0.891267,0.506819
420,H,0.962665,0.462302
421,H,0.776305,0.423062
422,H,0.781454,0.520483
423,H,0.928476,0.516821
424,H,0.877565,0.327775
425,H,0.698435,0.449725
426,H,0.916327,0.548964
427,H,0.888287,0.460833
428,H,0.90009,0.338559
429,H,0.821671,0.367544
430,H,0.895392,0.455743
431,H,0.964771,0.591435
432,H,0.790191,0.392599
433,H,0.82044,0.300117
434,R,0.632965,0.306122
435,R,0.506561,0.291935
436,R,0.414399,0.144679
437,R,0.506561,0.239589
438,R,0.48129,0.438704
439,R,0.473267,0.327089
440,H,0.81923,0.302816
441,H,0.790191,0.357561
442,R,0.444614,0.152336
443,R,0.629453,0.256385
444,R,0.443734,0.174585
445,R,0.629453,0.298725
446,R,0.473267,0.38703
447,R,0.725562,0.503393
448,H,0.721998,0.354616
449,H,0.486723,0.281265
450,H,0.838718,0.371681
451,H,0.901272,0.350079
452,H,0.868517,0.380573
453,H,0.850954,0.494802
454,H,0.885499,0.553112
455,H,0.915801,0.625857
456,H,0.875081,0.537176
457,H,0.838357,0.483317
458,H,0.841281,0.394032
459,H,0.846016,0.423608
460,H,0.843204,0.472731
461,H,0.844939,0.463859
462,H,0.927331,0.461202
463,H,0.920889,0.442576
464,H,0.902369,0.432841
465,H,0.810442,0.494558
466,H,0.839885,0.488187
467,H,0.825032,0.27667
468,H,0.856147,0.578815
469,H,0.803298,0.550073
470,H,0.899932,0.44746
471,H,0.898424,0.485984
472,H,0.775492,0.370004
473,H,0.81923,0.335727
474,R,0.611045,0.294815
475,R,0.609055,0.264293
476,R,0.558422,0.274813
477,R,0.660133,0.43557
478,R,0.596255,0.547621
479,R,0.596255,0.547621
480,R,0.672571,0.402761
481,H,0.775492,0.493285
482,P,0.324006,0.215672
483,P,0.334902,0.211146
484,R,0.582852,0.246748
485,R,0.518364,0.257316
486,R,0.662028,0.608831
487,T,0.574536,0.38986
488,H,0.926438,0.480504
489,H,0.846656,0.443305
490,H,0.878837,0.412677
491,H,0.892731,0.468163
492,H,0.858992,0.458305
493,H,0.92147,0.415214
494,H,0.755761,0.477505
495,H,0.879823,0.538855
496,H,0.89653,0.622708
497,H,0.869858,0.579222
498,H,0.90451,0.529438
499,H,0.918819,0.516183
500,H,0.767694,0.412244
501,H,0.856262,0.440534
502,H,0.911878,0.513742
503,H,0.897895,0.465879
504,H,0.89855,0.389628
505,H,0.890198,0.452334
506,H,0.865108,0.473069
507,R,0.699648,0.433935
508,H,0.928258,0.381986
509,H,0.803206,0.408656
510,H,0.953576,0.579714
511,R,0.70109,0.555989
512,R,0.752513,0.567536
513,H,0.861131,0.486535
514,H,0.897472,0.564884
515,H,0.87714,0.565042
516,R,0.569374,0.293767
517,H,0.889093,0.28044
518,H,0.869722,0.384919
519,H,0.943001,0.397363
520,H,0.808226,0.525828
521,H,0.943609,0.42143
522,H,0.798802,0.361672
523,H,0.840726,0.412743
524,H,0.855046,0.367983
525,H,0.767124,0.419952
526,H,0.738412,0.320267
527,H,0.845231,0.469385
528,H,0.834457,0.314765
529,H,0.760937,0.352039
530,H,0.84726,0.333477
531,H,0.932945,0.489209
532,H,0.76641,0.501193
533,H,0.668816,0.497014
534,H,0.682082,0.42977
535,H,0.854354,0.349077
536,T,0.300187,0.225601
537,R,0.504934,0.328362
538,R,0.609869,0.24934
539,R,0.707361,0.24552
540,P,0.438938,0.230911
541,P,0.45221,0.338044
542,H,0.756623,0.338149
543,R,0.559551,0.35548
544,R,0.608717,0.434598
545,R,0.563034,0.469486
546,R,0.517263,0.282564
547,R,0.541775,0.310745
548,R,0.517263,0.28427
549,R,0.541775,0.251329
550,H,0.775322,0.274431
551,H,0.791375,0.362234
552,H,0.905063,0.511135
553,H,0.802251,0.449472
554,H,0.874874,0.404697
555,H,0.892899,0.408425
556,H,0.852708,0.578174
557,H,0.78294,0.370793
558,H,0.810817,0.33017
559,H,0.939766,0.430246
560,H,0.934458,0.438774
561,H,0.948402,0.474155
562,H,0.890813,0.357432
563,H,0.721549,0.32904
564,H,0.93906,0.393091
565,H,0.923016,0.441484
566,H,0.761294,0.49434
567,H,0.745912,0.513988
568,H,0.799058,0.372712
569,H,0.801855,0.465201
570,H,0.857415,0.506637
571,H,0.861878,0.323589
572,H,0.923016,0.442507
573,H,0.863481,0.408536
574,H,0.881312,0.487396
575,H,0.836708,0.527675
576,R,0.563034,0.38238
577,R,0.558403,0.497902
578,R,0.499224,0.193654
579,R,0.56362,0.206675
580,R,0.499224,0.204599
581,R,0.583436,0.2125
582,H,0.70815,0.368567
583,H,0.799316,0.368567
584,R,0.558403,0.524297
585,R,0.578074,0.492079
586,R,0.544694,0.280754
587,R,0.580793,0.252693
588,R,0.774013,0.388783
589,R,0.599002,0.280905
590,H,0.861793,0.445531
591,H,0.817509,0.546778
592,H,0.860161,0.417277
593,H,0.810705,0.498788
594,H,0.790925,0.371695
595,H,0.860833,0.40348
596,H,0.91306,0.522806
597,H,0.607422,0.286491
598,H,0.791752,0.362975
599,H,0.906741,0.490393
600,H,0.900117,0.372816
601,H,0.89303,0.389085
602,H,0.74566,0.329571
603,H,0.768173,0.333364
604,H,0.87111,0.401573
605,H,0.923498,0.48349
606,H,0.792502,0.430938
607,H,0.854825,0.405086
608,H,0.913688,0.353527
609,H,0.781222,0.327921
610,H,0.691837,0.308616
611,H,0.89034,0.415519
612,H,0.951552,0.485686
613,H,0.818344,0.393012
614,H,0.820355,0.373556
615,H,0.823058,0.319337
616,H,0.876958,0.436532
617,H,0.702958,0.270729
618,H,0.649644,0.391022
619,H,0.876115,0.571494
620,H,0.862233,0.373152
621,H,0.656553,0.248235
622,H,0.848638,0.457158
623,H,0.9408,0.525643
624,R,0.679187,0.397057
625,T,0.475653,0.30531
626,R,0.750557,0.458724
627,R,0.718215,0.458724
628,R,0.610839,0.328816
629,R,0.763558,0.426531
630,R,0.610839,0.282714
631,R,0.59846,0.366261
632,H,0.844419,0.420357
633,H,0.901768,0.359358
634,R,0.71762,0.477606
635,R,0.71762,0.512997
636,R,0.620598,0.240212
637,R,0.571611,0.270716
638,R,0.620598,0.318906
639,R,0.770671,0.445832
640,P,0.535317,0.256345
641,P,0.513851,0.349066
642,R,0.676958,0.326164
643,R,0.600207,0.307926
644,H,0.859198,0.595628
645,H,0.875256,0.480892
646,T,0.699353,0.567621
647,R,0.771612,0.477606
648,R,0.798887,0.540948
649,R,0.752098,0.427283
650,P,0.419956,0.245979
651,P,0.432872,0.252788
652,R,0.611018,0.322823
653,R,0.691986,0.480296
654,R,0.62328,0.449778
655,T,0.373117,0.309771
656,R,0.589546,0.37354
657,R,0.589546,0.37354
658,R,0.727998,0.518554
659,R,0.727998,0.518554
660,R,0.645252,0.372935
661,R,0.520668,0.3154
662,R,0.594078,0.352026
663,R,0.576218,0.280253
664,H,0.691091,0.348707
665,H,0.587707,0.312089
666,R,0.800653,0.599649
667,R,0.779211,0.533905
668,R,0.365696,0.200376
669,R,0.827699,0.507749
670,R,0.365696,0.171223
671,R,0.740728,0.536604
672,R,0.445954,0.161348
673,R,0.59846,0.214207
674,R,0.589437,0.274301
675,R,0.520668,0.276443
676,H,0.755292,0.360877
677,H,0.519387,0.341761
678,R,0.781967,0.464847
679,R,0.781967,0.521477
680,R,0.833849,0.444651
681,R,0.676899,0.374767
682,R,0.803321,0.536492
683,R,0.571611,0.349735
684,R,0.727318,0.504699
685,R,0.638665,0.471247
686,R,0.595816,0.362202
687,R,0.595816,0.396506
688,H,0.812711,0.291644
689,H,0.812711,0.385653
690,R,0.408922,0.244592
691,R,0.614325,0.376446
692,R,0.465255,0.16972
693,R,0.614325,0.27649
694,R,0.717483,0.664984
695,R,0.708888,0.50072
696,H,0.760412,0.374361
697,H,0.760412,0.340933
698,R,0.486091,0.221522
699,R,0.563722,0.330471
700,R,0.408922,0.244592
701,R,0.647526,0.408917
702,R,0.68076,0.432057
703,R,0.714996,0.610464
704,H,0.920829,0.284384
705,H,0.797673,0.414574
706,H,0.553933,0.2854
707,H,0.698038,0.479381
708,H,0.907829,0.403925
709,H,0.820449,0.586939
710,H,0.880039,0.41931
711,H,0.898786,0.623218
712,H,0.624823,0.290304
713,H,0.822758,0.357089
714,H,0.854515,0.353303
715,H,0.840232,0.404855
716,H,0.903408,0.431258
717,H,0.881179,0.487634
718,H,0.955601,0.542624
719,H,0.919924,0.438167
720,H,0.842207,0.422373
721,H,0.803933,0.301989
722,H,0.770238,0.229206
723,H,0.870197,0.345178
724,H,0.857688,0.341089
725,H,0.851698,0.35991
726,H,0.845169,0.461556
727,H,0.809729,0.446983
728,H,0.909902,0.463648
729,H,0.876736,0.415396
730,H,0.827461,0.479352
731,H,0.836891,0.576384
732,H,0.902513,0.424058
733,H,0.834403,0.451804
734,H,0.739985,0.354875
735,H,0.864489,0.419933
736,R,0.571983,0.325663
737,H,0.873151,0.253242
738,R,0.524989,0.274891
739,R,0.530894,0.356142
740,P,0.306791,0.18486
741,P,0.290054,0.18092
742,R,0.648595,0.495507
743,T,0.462381,0.362995
744,H,0.622638,0.315655
745,H,0.792711,0.309959
746,R,0.670462,0.315623
747,R,0.69687,0.364405
748,R,0.524989,0.176072
749,R,0.749591,0.327275
750,R,0.628414,0.479205
751,R,0.628414,0.369009
752,H,0.779535,0.370324
753,H,0.887832,0.589926
754,H,0.847484,0.414644
755,H,0.852584,0.562408
756,H,0.832574,0.466482
757,H,0.857416,0.463565
758,H,0.889862,0.475191
759,H,0.923202,0.458239
760,H,0.741775,0.365218
761,H,0.855634,0.358159
762,H,0.794034,0.505065
763,H,0.785416,0.361104
764,R,0.666282,0.465153
765,H,0.832574,0.545349
766,H,0.909518,0.458942
767,R,0.547661,0.394155
768,H,0.787399,0.580348
769,H,0.798452,0.263406
770,H,0.651252,0.19109
771,H,0.937659,0.521318
772,H,0.962522,0.613936
773,H,0.836116,0.408138
774,H,0.845321,0.48302
775,H,0.935976,0.531119
776,H,0.88659,0.367593
777,H,0.835647,0.473198
778,H,0.902768,0.461265
779,H,0.929467,0.506851
780,H,0.944116,0.426068
781,H,0.84561,0.38655
782,H,0.786777,0.38806
783,H,0.888319,0.341669
784,H,0.927606,0.438982
785,H,0.77674,0.452789
786,H,0.762995,0.455746
787,H,0.903847,0.404843
788,H,0.877237,0.448916
789,H,0.859503,0.449394
790,H,0.688973,0.236501
791,H,0.819503,0.446752
792,H,0.927906,0.549603
793,H,0.770255,0.457258
794,H,0.730126,0.37112
795,H,0.810005,0.448254
796,H,0.923282,0.58394
797,H,0.81034,0.370543
798,H,0.880764,0.463711
799,H,0.888555,0.472125
800,H,0.774001,0.432324
801,H,0.917308,0.417192
802,H,0.862101,0.423739
803,H,0.822226,0.512467
804,H,0.74437,0.387577
805,H,0.83308,0.459619
806,H,0.820694,0.444544
807,H,0.910039,0.420576
808,H,0.885033,0.519884
809,H,0.780687,0.485247
810,H,0.859332,0.62031
811,H,0.895285,0.594549
812,H,0.692888,0.275333
813,H,0.891209,0.488338
814,H,0.910039,0.560166
815,H,0.860336,0.299316
816,R,0.562168,0.203243
817,R,0.62688,0.260747
818,R,0.542072,0.265101
819,R,0.621708,0.295492
820,R,0.57583,0.425764
821,R,0.625478,0.425265
822,H,0.855468,0.454245
823,H,0.698971,0.39972
824,R,0.538946,0.24167
825,R,0.492129,0.240975
826,R,0.501796,0.183848
827,R,0.342792,0.13207
828,R,0.625478,0.504903
829,R,0.579223,0.356647
830,H,0.691575,0.366528
831,H,0.837501,0.457606
832,H,0.916719,0.419652
833,H,0.906891,0.606309
834,H,0.857711,0.430187
835,H,0.897653,0.34462
836,H,0.896091,0.37944
837,H,0.890921,0.346521
838,H,0.881004,0.386718
839,H,0.897845,0.387874
840,H,0.743338,0.361958
841,H,0.609584,0.319223
842,H,0.951337,0.612482
843,H,0.957988,0.619262
844,H,0.818007,0.430391
845,H,0.624943,0.341723
846,H,0.855493,0.481165
847,H,0.913433,0.643257
848,H,0.915863,0.470378
849,H,0.774722,0.436099
850,H,0.936648,0.657251
851,R,0.707056,0.389249
852,H,0.768449,0.353987
853,H,0.773192,0.291042
854,H,0.895678,0.484741
855,R,0.572617,0.27284
856,H,0.904875,0.381985
857,H,0.841271,0.486093
858,H,0.871959,0.505459
859,H,0.852802,0.395992
860,H,0.898583,0.476581
861,H,0.848337,0.514257
862,H,0.76776,0.456052
863,H,0.926848,0.353716
864,R,0.488498,0.230794
865,R,0.641856,0.244511
866,R,0.488498,0.24167
867,R,0.770959,0.4478
868,R,0.579223,0.551523
869,R,0.658528,0.601844
870,H,0.676331,0.465644
871,H,0.691575,0.366528
872,P,0.319495,0.247202
873,P,0.378292,0.176492
874,R,0.542101,0.22938
875,R,0.707485,0.345258
876,R,0.586479,0.421944
877,T,0.297399,0.208643
878,R,0.52552,0.352718
879,H,0.676331,0.399107
880,H,0.896179,0.367545
881,H,0.902387,0.558921
882,H,0.771492,0.363239
883,H,0.890145,0.323921
884,H,0.746245,0.509104
885,H,0.753507,0.528958
886,H,0.800757,0.388916
887,H,0.863256,0.367533
888,H,0.931779,0.538152
889,H,0.924899,0.458232
890,H,0.771289,0.452033
891,H,0.914655,0.42376
892,H,0.588286,0.291205
893,H,0.800867,0.449024
894,H,0.811165,0.437339
895,H,0.941919,0.51911
896,H,0.899071,0.368343
897,H,0.844564,0.386144
898,H,0.889657,0.47934
899,H,0.859909,0.411
900,R,0.559703,0.291977
901,H,0.964075,0.622867
902,H,0.83372,0.51659
903,R,0.603656,0.29029
904,H,0.734044,0.317038
905,H,0.504337,0.339841
906,H,0.563618,0.322914
907,H,0.775571,0.472438
908,H,0.895072,0.419359
909,H,0.801413,0.402318
910,H,0.737279,0.438503
911,H,0.816076,0.271358
912,R,0.431147,0.194256
913,R,0.611681,0.308807
914,R,0.431147,0.194256
915,R,0.725113,0.371437
916,H,0.792516,0.620026
917,H,0.883667,0.457535
918,R,0.524938,0.325416
919,R,0.524938,0.368485
920,P,0.280935,0.188086
921,P,0.375969,0.227595
922,R,0.501945,0.284223
923,R,0.643367,0.308807
924,H,0.805064,0.457535
925,R,0.583752,0.354402
926,T,0.317047,0.209482
927,R,0.554058,0.444069
928,H,0.643829,0.452307
929,H,0.803378,0.448406
930,H,0.846605,0.437809
931,H,0.734633,0.464944
932,H,0.846681,0.401625
933,H,0.955934,0.504738
934,H,0.913743,0.473633
935,H,0.870781,0.282654
936,H,0.773573,0.54796
937,H,0.814609,0.513241
938,H,0.815576,0.469086
939,H,0.741699,0.56272
940,H,0.922531,0.529287
941,H,0.885514,0.518867
942,H,0.861882,0.420194
943,H,0.861882,0.350591
944,R,0.63906,0.280769
945,R,0.589015,0.214835
946,R,0.602067,0.318515
947,R,0.620467,0.290415
948,H,0.736305,0.415759
949,H,0.731852,0.533755
950,R,0.546226,0.442991
951,R,0.574373,0.396062
952,R,0.584233,0.307511
953,R,0.710038,0.371437
954,R,0.584233,0.262891
955,R,0.710038,0.294797
956,H,0.731852,0.533755
957,H,0.781861,0.565863
958,R,0.503121,0.293488
959,R,0.503121,0.435458
960,H,0.470634,0.255325
961,H,0.716553,0.175249
962,R,0.695048,0.498688
963,R,0.637582,0.333178
964,R,0.521628,0.303537
965,R,0.56451,0.248636
966,R,0.645457,0.388014
967,R,0.666842,0.342907
968,R,0.699232,0.179801
969,R,0.618949,0.179117
970,R,0.731213,0.470307
971,R,0.731213,0.470307
972,H,0.785771,0.361854
973,H,0.809673,0.308384
974,R,0.424403,0.207677
975,R,0.67727,0.479039
976,R,0.695048,0.473193
977,R,0.717373,0.56363
978,R,0.699232,0.349407
979,R,0.531924,0.335332
980,R,0.570005,0.275364
981,R,0.665261,0.442412
982,R,0.721091,0.51194
983,R,0.7889,0.588407
984,R,0.692536,0.476374
985,R,0.669749,0.382942
986,R,0.661682,0.361821
987,R,0.690814,0.455132
988,R,0.765371,0.568604
989,R,0.631243,0.375573
990,R,0.631243,0.375573
991,R,0.639264,0.373994
992,H,0.837822,0.545608
993,H,0.838165,0.336791
994,R,0.682574,0.424956
995,R,0.674853,0.523869
996,P,0.44031,0.284038
