element_idx,element_type,jens,jeans
0,R,0.743678,0.497497
1,R,0.702527,0.495623
2,R,0.702527,0.495623
3,T,0.531697,0.407645
4,R,0.764941,0.502172
5,T,0.576967,0.422409
6,R,0.737538,0.477391
7,R,0.737538,0.477391
8,R,0.859443,0.556381
9,R,0.860047,0.574999
10,R,0.75076,0.402744
11,R,0.721245,0.385789
12,R,0.75076,0.405777
13,R,0.741064,0.390483
14,R,0.745191,0.419491
15,R,0.707716,0.415843
16,R,0.749011,0.411915
17,R,0.707716,0.405183
18,H,0.97571,0.880776
19,H,0.991346,0.854485
20,T,0.63285,0.472499
21,R,0.859443,0.556381
22,R,0.703233,0.403961
23,R,0.737421,0.422308
24,P,0.418503,0.288239
25,P,0.435241,0.279934
26,P,0.440489,0.298826
27,P,0.425062,0.280117
28,R,0.73401,0.419723
29,R,0.739839,0.432886
30,H,0.991202,0.811719
31,H,0.993087,0.714797
32,R,0.69769,0.477312
33,R,0.720376,0.477312
34,R,0.721844,0.495054
35,R,0.721844,0.495054
36,R,0.706927,0.487945
37,R,0.706927,0.489499
38,R,0.715857,0.473405
39,R,0.725822,0.487945
40,R,0.878094,0.590852
41,R,0.846622,0.545164
42,R,0.749043,0.418149
43,R,0.743907,0.407336
44,R,0.692665,0.377978
45,R,0.743907,0.398811
46,R,0.732753,0.418502
47,R,0.727142,0.40962
48,R,0.732753,0.410153
49,R,0.745347,0.420529
50,H,0.986879,0.864703
51,H,0.99407,0.824316
52,R,0.857718,0.549974
53,R,0.857718,0.549974
54,R,0.692665,0.386388
55,R,0.748564,0.419981
56,R,0.751043,0.370523
57,R,0.721245,0.354995
58,R,0.749011,0.411915
59,R,0.73833,0.405183
60,R,0.756647,0.416241
61,R,0.727142,0.40962
62,H,0.983183,0.807356
63,H,0.986105,0.780483
64,R,0.605605,0.547729
65,R,0.630718,0.56575
66,H,0.858276,0.519532
67,H,0.858276,0.497387
68,R,0.651572,0.30988
69,R,0.668559,0.31008
70,R,0.652026,0.337178
71,R,0.666784,0.336056
72,R,0.656599,0.59643
73,R,0.605605,0.547729
74,H,0.835679,0.49452
75,H,0.835679,0.49452
76,R,0.648092,0.339492
77,R,0.646417,0.311591
78,R,0.651572,0.372041
79,R,0.646417,0.311591
80,H,0.962696,0.604978
81,H,0.959761,0.669273
82,H,0.995184,0.758697
83,H,0.992501,0.786394
84,H,0.990618,0.861329
85,H,0.99444,0.825942
86,H,0.992594,0.861137
87,H,0.990038,0.862727
88,H,0.95636,0.636898
89,H,0.964661,0.61388
90,H,0.991301,0.745148
91,H,0.996291,0.747103
92,H,0.991361,0.843744
93,H,0.979015,0.783375
94,H,0.983547,0.831837
95,H,0.989493,0.849707
96,R,0.594478,0.537009
97,T,0.449773,0.333822
98,R,0.54181,0.339345
99,H,0.862882,0.485276
100,R,0.670067,0.355425
101,R,0.652339,0.310816
102,P,0.353058,0.242035
103,P,0.38475,0.273535
104,R,0.617413,0.56295
105,R,0.594478,0.537009
106,H,0.842473,0.485276
107,H,0.842473,0.488696
108,R,0.667763,0.372118
109,R,0.651783,0.332693
110,R,0.689254,0.376348
111,R,0.651783,0.324222
112,H,0.964453,0.601819
113,H,0.95636,0.6021
114,H,0.992267,0.75945
115,H,0.992953,0.767581
116,H,0.990727,0.825788
117,H,0.994926,0.857747
118,H,0.993419,0.847713
119,H,0.993345,0.859876
120,R,0.76723,0.433362
121,H,0.959974,0.601152
122,H,0.99569,0.805318
123,R,0.776029,0.535986
124,H,0.998346,0.73943
125,H,0.994113,0.813867
126,H,0.994087,0.832453
127,H,0.995188,0.724371
128,H,0.997545,0.725766
129,H,0.995567,0.844119
130,H,0.995017,0.889792
131,H,0.997658,0.710829
132,H,0.995857,0.725684
133,H,0.99312,0.898805
134,H,0.992736,0.861398
135,H,0.999108,0.731859
136,H,0.997749,0.693839
137,H,0.996687,0.880615
138,H,0.996003,0.83866
139,H,0.99539,0.76341
140,H,0.998223,0.734258
141,H,0.995361,0.842167
142,H,0.995546,0.851195
143,H,0.995811,0.716757
144,H,0.841696,0.488757
145,R,0.563669,0.338662
146,T,0.433617,0.312823
147,R,0.619441,0.551227
148,R,0.63793,0.301681
149,R,0.63038,0.332683
150,P,0.395221,0.260299
151,P,0.354122,0.239274
152,H,0.832075,0.473246
153,H,0.832075,0.488757
154,R,0.644856,0.587681
155,R,0.605986,0.550249
156,R,0.631625,0.324725
157,R,0.65544,0.350597
158,R,0.631625,0.308558
159,R,0.642725,0.350597
160,H,0.995997,0.689367
161,H,0.994692,0.846803
162,H,0.995099,0.876146
163,H,0.996968,0.733555
164,H,0.993842,0.716196
165,H,0.994063,0.893671
166,H,0.995429,0.870992
167,H,0.998454,0.769804
168,R,0.733977,0.415917
169,H,0.958878,0.63195
170,H,0.996992,0.901603
171,H,0.996999,0.713803
172,R,0.776963,0.545497
173,H,0.995328,0.84552
174,H,0.99725,0.889814
175,H,0.997706,0.738344
176,H,0.959117,0.673486
177,H,0.968583,0.61964
178,H,0.994135,0.85562
179,H,0.996665,0.870888
180,H,0.993762,0.779511
181,H,0.995246,0.816131
182,H,0.994346,0.80483
183,H,0.994651,0.817118
184,H,0.996235,0.674202
185,H,0.996954,0.862295
186,H,0.993131,0.845133
187,H,0.993812,0.719311
188,H,0.996154,0.742913
189,H,0.98899,0.838403
190,H,0.994733,0.826993
191,H,0.996141,0.703572
192,H,0.856099,0.494614
193,H,0.866746,0.473246
194,R,0.605986,0.550249
195,R,0.588878,0.530848
196,R,0.632832,0.318594
197,R,0.659889,0.367341
198,R,0.632832,0.324725
199,R,0.694282,0.375872
200,H,0.845133,0.458018
201,H,0.856099,0.494614
202,R,0.588878,0.526731
203,R,0.590509,0.526731
204,R,0.658476,0.329666
205,R,0.663048,0.389551
206,R,0.658476,0.329666
207,R,0.659889,0.382377
208,H,0.966089,0.626925
209,H,0.966089,0.605629
210,H,0.989744,0.855106
211,H,0.98971,0.815186
212,H,0.990268,0.773613
213,H,0.992001,0.764509
214,H,0.984896,0.85325
215,H,0.988668,0.838122
216,H,0.961743,0.602828
217,H,0.961743,0.602828
218,H,0.986761,0.860416
219,H,0.980498,0.865873
220,H,0.990761,0.773198
221,H,0.993494,0.758277
222,H,0.986074,0.812803
223,H,0.988334,0.841513
224,H,0.99633,0.754631
225,H,0.992647,0.845612
226,H,0.996147,0.865929
227,H,0.997316,0.767024
228,H,0.99443,0.746169
229,H,0.987825,0.847275
230,H,0.989842,0.863911
231,H,0.99636,0.712614
232,H,0.995873,0.721795
233,H,0.98957,0.865334
234,H,0.988604,0.82553
235,H,0.99684,0.672596
236,H,0.996966,0.702241
237,H,0.985715,0.840793
238,H,0.989571,0.884561
239,H,0.996748,0.726968
240,H,0.996039,0.76497
241,H,0.977771,0.857704
242,H,0.979178,0.834655
243,H,0.997583,0.742395
244,H,0.997129,0.72447
245,H,0.987752,0.775973
246,H,0.988214,0.780023
247,H,0.995979,0.768173
248,H,0.994601,0.694515
249,H,0.989144,0.831559
250,H,0.989267,0.843637
251,H,0.992544,0.698265
252,H,0.998096,0.771508
253,H,0.992905,0.8547
254,H,0.989838,0.843902
255,H,0.996129,0.738554
256,R,0.774674,0.565951
257,H,0.995278,0.858833
258,H,0.951336,0.598874
259,R,0.708976,0.39126
260,H,0.995131,0.676594
261,H,0.997709,0.855512
262,H,0.990278,0.841656
263,H,0.993036,0.722243
264,H,0.993614,0.814488
265,H,0.993614,0.817715
266,H,0.946718,0.582749
267,H,0.946718,0.582749
268,H,0.993531,0.811654
269,H,0.990531,0.824419
270,H,0.994536,0.833613
271,H,0.992367,0.881351
272,R,0.590788,0.514914
273,R,0.590788,0.514914
274,R,0.633812,0.350574
275,R,0.643478,0.322514
276,R,0.633812,0.313876
277,R,0.708832,0.314657
278,H,0.868489,0.503189
279,H,0.873014,0.503189
280,T,0.406994,0.295861
281,R,0.601824,0.530691
282,P,0.401364,0.287612
283,P,0.375566,0.237575
284,R,0.634135,0.340945
285,R,0.643478,0.311532
286,H,0.863958,0.513792
287,R,0.593972,0.370052
288,H,0.996874,0.723294
289,H,0.995262,0.859176
290,H,0.995996,0.844091
291,H,0.995877,0.735772
292,H,0.996626,0.779033
293,H,0.988956,0.814399
294,H,0.994878,0.83976
295,H,0.996768,0.724311
296,H,0.996521,0.733872
297,H,0.992866,0.855919
298,H,0.994552,0.869381
299,H,0.995452,0.727577
300,H,0.99769,0.746082
301,H,0.994685,0.890116
302,H,0.994753,0.847477
303,H,0.996137,0.702098
304,H,0.992771,0.800612
305,H,0.992771,0.7592
306,H,0.948811,0.638044
307,H,0.956838,0.595592
308,H,0.992113,0.819386
309,H,0.993115,0.833917
310,H,0.990963,0.807731
311,H,0.987109,0.868443
312,H,0.99328,0.730919
313,H,0.99328,0.811873
314,H,0.936573,0.624646
315,H,0.948811,0.638044
316,H,0.991227,0.889782
317,H,0.983042,0.886499
318,H,0.981613,0.828351
319,H,0.993474,0.872145
320,R,0.64166,0.564354
321,R,0.63921,0.549177
322,R,0.679584,0.376673
323,R,0.644609,0.312678
324,R,0.679584,0.37175
325,R,0.627172,0.308419
326,H,0.844434,0.504037
327,H,0.844434,0.504037
328,R,0.59526,0.529092
329,R,0.64166,0.564354
330,R,0.607371,0.337173
331,R,0.665248,0.330906
332,R,0.607371,0.320878
333,R,0.644609,0.296692
334,H,0.858565,0.503893
335,H,0.858565,0.503893
336,R,0.712382,0.495673
337,R,0.713017,0.495673
338,R,0.713017,0.497061
339,R,0.714664,0.483591
340,R,0.739125,0.398596
341,R,0.739827,0.386183
342,R,0.739125,0.431102
343,R,0.744164,0.417526
344,R,0.850741,0.576272
345,R,0.860122,0.575946
346,H,0.987803,0.837951
347,H,0.986433,0.808132
348,R,0.734058,0.415872
349,R,0.727752,0.408063
350,R,0.715667,0.379827
351,R,0.741345,0.393602
352,R,0.78516,0.436277
353,R,0.723561,0.384641
354,R,0.736854,0.415616
355,R,0.723561,0.374378
356,R,0.843074,0.561836
357,R,0.843074,0.561836
358,H,0.98269,0.820071
359,H,0.988571,0.768227
360,R,0.769626,0.483058
361,R,0.722014,0.426964
362,R,0.74356,0.437333
363,R,0.722014,0.408063
364,R,0.72332,0.498654
365,R,0.72332,0.498654
366,R,0.741362,0.489516
367,R,0.741362,0.489516
368,T,0.492804,0.378061
369,R,0.698848,0.48399
370,R,0.732737,0.514728
371,R,0.712382,0.496362
372,P,0.4475,0.292841
373,P,0.432542,0.29006
374,R,0.749072,0.43468
375,R,0.72391,0.436283
376,R,0.854693,0.562432
377,T,0.59039,0.430909
378,H,0.991884,0.716918
379,H,0.994031,0.87257
380,R,0.761883,0.405182
381,R,0.75029,0.414991
382,P,0.425698,0.295757
383,P,0.430886,0.291912
384,R,0.755297,0.430932
385,R,0.72391,0.416031
386,R,0.781418,0.432449
387,R,0.731975,0.417617
388,R,0.837477,0.543912
389,R,0.837477,0.543912
390,H,0.993531,0.83926
391,H,0.990341,0.876552
392,R,0.715667,0.370772
393,R,0.748796,0.376497
394,R,0.761883,0.405182
395,R,0.760588,0.396412
396,R,0.724328,0.496347
397,R,0.724328,0.506206
398,T,0.546206,0.399558
399,R,0.725166,0.48314
400,H,0.995075,0.730066
401,H,0.990608,0.907688
402,H,0.990297,0.840783
403,H,0.993046,0.753799
404,H,0.993906,0.716366
405,H,0.986177,0.825331
406,H,0.989514,0.794387
407,H,0.994619,0.759564
408,H,0.995294,0.697042
409,H,0.992098,0.866859
410,H,0.978738,0.846235
411,H,0.997312,0.739508
412,H,0.997245,0.744327
413,H,0.993094,0.775563
414,H,0.990498,0.81968
415,H,0.996286,0.719767
416,H,0.994367,0.7031
417,H,0.98639,0.761953
418,H,0.993983,0.866503
419,H,0.993096,0.74112
420,H,0.995704,0.733877
421,H,0.982895,0.80011
422,H,0.991473,0.836162
423,H,0.997177,0.731981
424,H,0.99766,0.781785
425,H,0.989828,0.861171
426,H,0.994744,0.858307
427,H,0.99789,0.731069
428,H,0.995797,0.771974
429,H,0.993225,0.902677
430,H,0.995185,0.890874
431,H,0.995101,0.733965
432,H,0.871802,0.492687
433,H,0.871802,0.492687
434,R,0.642441,0.311716
435,R,0.638272,0.335588
436,R,0.662301,0.317834
437,R,0.619573,0.326522
438,R,0.601313,0.525461
439,R,0.601313,0.539408
440,H,0.845094,0.480726
441,H,0.845094,0.480726
442,R,0.639424,0.321216
443,R,0.653584,0.365735
444,R,0.639424,0.311716
445,R,0.642928,0.335588
446,R,0.6355,0.571634
447,R,0.601106,0.545981
448,H,0.992259,0.88752
449,H,0.994948,0.865677
450,H,0.959472,0.604385
451,H,0.962679,0.616626
452,H,0.993829,0.861129
453,H,0.988638,0.814035
454,H,0.995487,0.763365
455,H,0.994969,0.80788
456,H,0.990142,0.852183
457,H,0.992559,0.768651
458,H,0.962038,0.654059
459,H,0.962038,0.621931
460,H,0.981829,0.861382
461,H,0.992356,0.818689
462,H,0.995904,0.788864
463,H,0.996279,0.812896
464,H,0.995595,0.705087
465,H,0.992713,0.849955
466,H,0.993157,0.852499
467,H,0.99414,0.696426
468,H,0.997065,0.758479
469,H,0.993989,0.870436
470,H,0.994852,0.867717
471,H,0.992955,0.695652
472,H,0.861417,0.468824
473,H,0.865815,0.468824
474,R,0.669483,0.335673
475,R,0.662062,0.367776
476,R,0.689868,0.322566
477,R,0.653584,0.351026
478,R,0.601106,0.539402
479,R,0.613386,0.539402
480,R,0.543682,0.327841
481,H,0.850212,0.502855
482,P,0.355956,0.245646
483,P,0.386161,0.267459
484,R,0.669483,0.331781
485,R,0.662062,0.353649
486,R,0.60341,0.54989
487,T,0.415744,0.307151
488,H,0.997278,0.742075
489,H,0.991759,0.872316
490,H,0.990022,0.863816
491,H,0.996122,0.688564
492,H,0.998301,0.734315
493,H,0.995,0.890134
494,H,0.993418,0.849866
495,H,0.9957,0.73836
496,H,0.987354,0.857392
497,H,0.990929,0.891267
498,H,0.953415,0.604655
499,H,0.953415,0.609224
500,H,0.996197,0.853073
501,H,0.996214,0.913623
502,H,0.996606,0.823437
503,H,0.995975,0.825899
504,H,0.997758,0.688784
505,H,0.993096,0.865186
506,H,0.970511,0.613007
507,R,0.719574,0.409373
508,H,0.996275,0.644575
509,H,0.995521,0.868599
510,H,0.99645,0.843476
511,R,0.75464,0.519651
512,R,0.77561,0.543513
513,H,0.996843,0.81488
514,H,0.996731,0.902326
515,H,0.996212,0.772982
516,R,0.734951,0.404178
517,H,0.959893,0.615003
518,H,0.992036,0.829993
519,H,0.997469,0.71354
520,H,0.995733,0.798553
521,H,0.995733,0.753773
522,H,0.990864,0.783607
523,H,0.997621,0.878188
524,H,0.949337,0.607146
525,H,0.949337,0.607146
526,H,0.985985,0.803241
527,H,0.991656,0.846774
528,H,0.998143,0.772652
529,H,0.993158,0.803089
530,H,0.991288,0.878842
531,H,0.998331,0.732475
532,H,0.996125,0.707985
533,H,0.991228,0.763782
534,H,0.99189,0.748091
535,H,0.997369,0.753899
536,T,0.44067,0.31877
537,R,0.619345,0.55263
538,R,0.641992,0.348761
539,R,0.631225,0.300356
540,P,0.354225,0.238337
541,P,0.391609,0.263191
542,H,0.852426,0.489076
543,R,0.571978,0.344915
544,R,0.60414,0.52677
545,R,0.60414,0.52677
546,R,0.674763,0.359094
547,R,0.663365,0.311552
548,R,0.674763,0.368128
549,R,0.631225,0.301501
550,H,0.841491,0.502039
551,H,0.852426,0.489076
552,H,0.997556,0.721381
553,H,0.989052,0.854761
554,H,0.983668,0.87667
555,H,0.99682,0.730958
556,H,0.997056,0.758574
557,H,0.991785,0.901579
558,H,0.997277,0.883918
559,H,0.996278,0.719498
560,H,0.996583,0.779146
561,H,0.996754,0.810654
562,H,0.987962,0.867557
563,H,0.983434,0.856883
564,H,0.962759,0.622475
565,H,0.962759,0.576964
566,H,0.984468,0.836641
567,H,0.99121,0.824654
568,H,0.992038,0.753545
569,H,0.994455,0.792628
570,H,0.991449,0.809274
571,H,0.992164,0.860667
572,H,0.963359,0.613428
573,H,0.968056,0.608047
574,H,0.991627,0.801928
575,H,0.99305,0.844899
576,R,0.605648,0.550309
577,R,0.598167,0.536736
578,R,0.694499,0.383297
579,R,0.640098,0.320561
580,R,0.694499,0.338219
581,R,0.640098,0.302101
582,H,0.852843,0.485447
583,H,0.841491,0.485447
584,R,0.598167,0.536736
585,R,0.616754,0.560548
586,R,0.651048,0.329384
587,R,0.67385,0.324468
588,R,0.651048,0.369169
589,R,0.675477,0.332099
590,H,0.846314,0.503862
591,H,0.852843,0.500843
592,H,0.99568,0.751516
593,H,0.989573,0.833625
594,H,0.995327,0.814247
595,H,0.994498,0.753615
596,H,0.994976,0.769204
597,H,0.994424,0.839383
598,H,0.995783,0.871093
599,H,0.996325,0.715814
600,H,0.996241,0.697931
601,H,0.991379,0.865135
602,H,0.986095,0.82229
603,H,0.993965,0.7133
604,H,0.9973,0.712701
605,H,0.992505,0.827938
606,H,0.987984,0.80736
607,H,0.994597,0.751576
608,H,0.996177,0.715566
609,H,0.992843,0.81887
610,H,0.991606,0.796583
611,H,0.997663,0.723396
612,H,0.993709,0.757513
613,H,0.988596,0.857928
614,H,0.989837,0.769916
615,H,0.997242,0.762712
616,H,0.996141,0.713627
617,H,0.988396,0.848216
618,H,0.99375,0.816065
619,H,0.994858,0.723623
620,H,0.997379,0.745649
621,H,0.993974,0.834264
622,H,0.982834,0.882876
623,H,0.997903,0.745853
624,R,0.726773,0.49477
625,T,0.514495,0.385419
626,R,0.725416,0.494746
627,R,0.725416,0.49477
628,R,0.746174,0.419971
629,R,0.740996,0.409952
630,R,0.776896,0.427907
631,R,0.729202,0.383348
632,H,0.990764,0.828657
633,H,0.990882,0.838212
634,R,0.875179,0.577768
635,R,0.854399,0.553862
636,R,0.713936,0.371376
637,R,0.74301,0.396372
638,R,0.713398,0.401198
639,R,0.74301,0.433493
640,P,0.44366,0.299621
641,P,0.428463,0.291592
642,R,0.746174,0.415421
643,R,0.747246,0.418392
644,H,0.995814,0.834008
645,H,0.997983,0.729429
646,T,0.620321,0.461177
647,R,0.84139,0.56301
648,R,0.713398,0.402602
649,R,0.750592,0.416756
650,P,0.456925,0.308409
651,P,0.442483,0.297769
652,R,0.725808,0.50102
653,R,0.74681,0.506829
654,R,0.745839,0.517626
655,T,0.524708,0.403388
656,R,0.726424,0.486725
657,R,0.753717,0.494746
658,R,0.742767,0.492043
659,R,0.726424,0.486725
660,R,0.706317,0.410816
661,R,0.721793,0.409751
662,R,0.757761,0.410591
663,R,0.721793,0.409751
664,H,0.977605,0.840367
665,H,0.977024,0.849127
666,R,0.840074,0.556342
667,R,0.840074,0.549711
668,R,0.729954,0.411927
669,R,0.705589,0.3833
670,R,0.729954,0.410713
671,R,0.727147,0.414321
672,R,0.717667,0.394901
673,R,0.729202,0.370602
674,R,0.706317,0.392201
675,R,0.748382,0.427269
676,H,0.99492,0.849401
677,H,0.990087,0.761146
678,R,0.840784,0.553862
679,R,0.840784,0.563894
680,R,0.766774,0.417098
681,R,0.727147,0.415751
682,R,0.755405,0.417098
683,R,0.744427,0.428369
684,R,0.691535,0.46737
685,R,0.694856,0.48852
686,R,0.694856,0.48852
687,R,0.714438,0.493883
688,H,0.861398,0.482072
689,H,0.863409,0.482072
690,R,0.665162,0.354689
691,R,0.678269,0.366677
692,R,0.662056,0.305866
693,R,0.677426,0.348428
694,R,0.596215,0.540825
695,R,0.594921,0.532488
696,H,0.86745,0.487393
697,H,0.847962,0.487393
698,R,0.653902,0.293145
699,R,0.65891,0.343387
700,R,0.653902,0.298067
701,R,0.678269,0.360542
702,R,0.591102,0.528689
703,R,0.596215,0.528689
704,H,0.989893,0.882428
705,H,0.983949,0.794945
706,H,0.994372,0.852934
707,H,0.992761,0.839428
708,H,0.950008,0.597359
709,H,0.950008,0.597359
710,H,0.995135,0.816776
711,H,0.99387,0.802065
712,H,0.992133,0.858332
713,H,0.991456,0.825066
714,H,0.990559,0.809226
715,H,0.992775,0.855985
716,H,0.959531,0.598297
717,H,0.963026,0.605438
718,H,0.99387,0.794015
719,H,0.99585,0.789865
720,H,0.994258,0.673422
721,H,0.98984,0.838277
722,H,0.993978,0.852401
723,H,0.991629,0.706204
724,H,0.989737,0.701339
725,H,0.989803,0.810683
726,H,0.989923,0.847068
727,H,0.992658,0.728515
728,H,0.995204,0.743032
729,H,0.988999,0.841291
730,H,0.988301,0.839206
731,H,0.994776,0.725628
732,H,0.994901,0.746954
733,H,0.988373,0.886014
734,H,0.987666,0.85421
735,H,0.995415,0.743315
736,R,0.566964,0.345345
737,H,0.864674,0.528451
738,R,0.628498,0.298437
739,R,0.678765,0.341334
740,P,0.410639,0.281845
741,P,0.378205,0.244709
742,R,0.606181,0.538954
743,T,0.41959,0.307541
744,H,0.840042,0.489049
745,H,0.840042,0.489049
746,R,0.662056,0.316626
747,R,0.638874,0.361455
748,R,0.628498,0.312462
749,R,0.638874,0.365507
750,R,0.594921,0.529972
751,R,0.604631,0.538625
752,H,0.993485,0.890642
753,H,0.985833,0.839743
754,H,0.992276,0.857173
755,H,0.989958,0.873828
756,H,0.957127,0.60614
757,H,0.957313,0.584592
758,H,0.994974,0.804168
759,H,0.994886,0.81122
760,H,0.994843,0.673416
761,H,0.993073,0.860016
762,H,0.991585,0.87649
763,H,0.995135,0.703892
764,R,0.717604,0.404658
765,H,0.956335,0.606859
766,H,0.991356,0.779498
767,R,0.736028,0.474093
768,H,0.996013,0.730085
769,H,0.985689,0.76056
770,H,0.986667,0.70503
771,H,0.994792,0.717742
772,H,0.994629,0.737297
773,H,0.989933,0.8778
774,H,0.983093,0.808614
775,H,0.990775,0.721953
776,H,0.997747,0.717692
777,H,0.986344,0.820476
778,H,0.99404,0.78384
779,H,0.993012,0.690914
780,H,0.997006,0.716176
781,H,0.988448,0.831999
782,H,0.994559,0.832977
783,H,0.996715,0.786463
784,H,0.994569,0.706751
785,H,0.990557,0.815936
786,H,0.990748,0.819873
787,H,0.995315,0.721836
788,H,0.996713,0.748034
789,H,0.993768,0.807489
790,H,0.988049,0.816321
791,H,0.995284,0.719691
792,H,0.996833,0.725864
793,H,0.988255,0.874619
794,H,0.993894,0.858779
795,H,0.992375,0.76144
796,H,0.997539,0.73456
797,H,0.994984,0.886951
798,H,0.994262,0.883348
799,H,0.994292,0.718641
800,H,0.994105,0.871119
801,H,0.993042,0.83001
802,H,0.996537,0.786191
803,H,0.995421,0.790682
804,H,0.993898,0.868384
805,H,0.991615,0.79809
806,H,0.9632,0.636552
807,H,0.950011,0.619772
808,H,0.993452,0.848174
809,H,0.993581,0.846658
810,H,0.995729,0.840726
811,H,0.996309,0.860203
812,H,0.995162,0.925661
813,H,0.994634,0.864073
814,H,0.950011,0.628253
815,H,0.951881,0.629689
816,R,0.62708,0.298841
817,R,0.672222,0.386236
818,R,0.670927,0.298412
819,R,0.638343,0.310165
820,R,0.617651,0.557329
821,R,0.618729,0.570391
822,H,0.847703,0.466752
823,H,0.847703,0.466752
824,R,0.661284,0.332524
825,R,0.651351,0.363164
826,R,0.62708,0.29633
827,R,0.667315,0.358722
828,R,0.615377,0.559731
829,R,0.615377,0.547328
830,H,0.853102,0.501251
831,H,0.849054,0.474983
832,H,0.996772,0.744193
833,H,0.992842,0.884134
834,H,0.992831,0.873763
835,H,0.997191,0.769515
836,H,0.995337,0.732622
837,H,0.994962,0.857117
838,H,0.992944,0.820285
839,H,0.991054,0.732601
840,H,0.995778,0.84905
841,H,0.991515,0.838871
842,H,0.995157,0.852108
843,H,0.995157,0.798842
844,H,0.993549,0.818262
845,H,0.989765,0.897018
846,H,0.951881,0.629689
847,H,0.963754,0.629612
848,H,0.996129,0.671437
849,H,0.993739,0.863766
850,H,0.997587,0.849477
851,R,0.754615,0.538512
852,H,0.995225,0.75558
853,H,0.991477,0.853516
854,H,0.963754,0.629612
855,R,0.75254,0.420335
856,H,0.994404,0.682167
857,H,0.995351,0.90759
858,H,0.9957,0.885074
859,H,0.992499,0.683338
860,H,0.989831,0.707252
861,H,0.9906,0.880416
862,H,0.994192,0.880524
863,H,0.993422,0.694384
864,R,0.650258,0.320753
865,R,0.635274,0.335003
866,R,0.650258,0.321045
867,R,0.651351,0.369272
868,R,0.622362,0.547328
869,R,0.612501,0.550981
870,H,0.85503,0.483668
871,H,0.853102,0.483668
872,P,0.404861,0.276635
873,P,0.387851,0.247404
874,R,0.653119,0.301568
875,R,0.635274,0.314976
876,R,0.612501,0.550981
877,T,0.42412,0.316638
878,R,0.576395,0.347745
879,H,0.846453,0.509077
880,H,0.996972,0.714914
881,H,0.991502,0.867695
882,H,0.997152,0.850684
883,H,0.995465,0.772626
884,H,0.991405,0.7375
885,H,0.988239,0.848312
886,H,0.995449,0.80712
887,H,0.99653,0.735485
888,H,0.995176,0.723973
889,H,0.996568,0.821492
890,H,0.993783,0.83807
891,H,0.994403,0.707513
892,H,0.997111,0.743311
893,H,0.997371,0.882647
894,H,0.996353,0.880042
895,H,0.998841,0.824169
896,H,0.995918,0.73053
897,H,0.994977,0.878608
898,H,0.993338,0.851973
899,H,0.99851,0.805064
900,R,0.734052,0.505399
901,H,0.991528,0.811415
902,H,0.949882,0.641489
903,R,0.772749,0.441351
904,H,0.996715,0.885423
905,H,0.992566,0.803486
906,H,0.981514,0.817164
907,H,0.991557,0.844032
908,H,0.9964,0.769915
909,H,0.996418,0.810489
910,H,0.957352,0.649911
911,H,0.951234,0.626145
912,R,0.663486,0.35496
913,R,0.610168,0.287008
914,R,0.663486,0.370092
915,R,0.613468,0.303722
916,H,0.833696,0.498987
917,H,0.833696,0.494478
918,R,0.649881,0.550769
919,R,0.644418,0.577543
920,P,0.375863,0.233344
921,P,0.388652,0.284847
922,R,0.686532,0.373778
923,R,0.610168,0.296599
924,H,0.848315,0.494478
925,R,0.593679,0.371244
926,T,0.457347,0.332803
927,R,0.649881,0.575537
928,H,0.986965,0.871973
929,H,0.989248,0.859182
930,H,0.986168,0.858555
931,H,0.992888,0.821176
932,H,0.994073,0.782458
933,H,0.994073,0.708197
934,H,0.949342,0.618355
935,H,0.957352,0.649911
936,H,0.994149,0.840186
937,H,0.994088,0.875666
938,H,0.986461,0.820599
939,H,0.993624,0.840895
940,H,0.997253,0.833794
941,H,0.992559,0.794268
942,H,0.954244,0.577654
943,H,0.949342,0.628114
944,R,0.664092,0.344414
945,R,0.620441,0.293862
946,R,0.664092,0.39334
947,R,0.620441,0.317534
948,H,0.837589,0.493631
949,H,0.851337,0.495961
950,R,0.631394,0.555878
951,R,0.61486,0.546339
952,R,0.664058,0.3485
953,R,0.613468,0.295855
954,R,0.664058,0.343003
955,R,0.625263,0.292588
956,H,0.844468,0.503097
957,H,0.843884,0.503348
958,R,0.644418,0.577543
959,R,0.631394,0.555878
960,H,0.994477,0.732136
961,H,0.98541,0.787588
962,R,0.742891,0.378782
963,R,0.754672,0.396046
964,R,0.742891,0.404305
965,R,0.764927,0.422406
966,R,0.746231,0.417111
967,R,0.722048,0.400304
968,R,0.7486,0.434207
969,R,0.718596,0.416418
970,R,0.862838,0.558077
971,R,0.861516,0.558077
972,H,0.99056,0.782943
973,H,0.988737,0.83877
974,R,0.733219,0.38477
975,R,0.749651,0.41359
976,R,0.733219,0.38477
977,R,0.754672,0.427078
978,R,0.760844,0.434207
979,R,0.707654,0.416418
980,R,0.760844,0.411249
981,R,0.707654,0.386425
982,R,0.834369,0.543483
983,R,0.868236,0.570105
984,R,0.711762,0.473591
985,R,0.72946,0.484929
986,R,0.693323,0.464556
987,R,0.711762,0.473591
988,R,0.741143,0.497585
989,R,0.741143,0.497585
990,R,0.74125,0.503275
991,R,0.740855,0.492032
992,H,0.99328,0.686472
993,H,0.99425,0.841806
994,R,0.703351,0.387396
995,R,0.7467,0.435514
996,P,0.428378,0.302056
997,P,0.442134,0.286557
