element_idx,element_type,jens,jeans
367,T,0.534627,0.413122
368,P,0.499567,0.220654
369,P,0.581765,0.347762
370,P,0.515918,0.239352
371,P,0.465357,0.336812
372,T,0.598852,0.460246
373,R,0.720968,0.397892
374,T,0.604559,0.41221
375,P,0.749495,0.564653
376,P,0.579382,0.205045
377,P,0.620117,0.428264
378,T,0.533469,0.222861
379,T,0.543285,0.228412
380,T,0.303259,0.114745
381,T,0.340973,0.16163
382,T,0.598318,0.351356
383,T,0.596422,0.272744
384,T,0.591785,0.371615
385,P,0.431665,0.286082
386,P,0.590053,0.286433
387,P,0.280728,0.179004
388,P,0.365299,0.2656
389,P,0.370589,0.235628
390,R,0.612651,0.31364
391,T,0.463179,0.426363
392,P,0.394077,0.239938
393,P,0.317429,0.169362
394,P,0.491041,0.355929
395,P,0.652826,0.419059
396,R,0.546765,0.24282
397,R,0.64155,0.394831
398,P,0.382065,0.287673
399,P,0.30851,0.190574
400,P,0.390718,0.258287
401,P,0.687527,0.475199
402,P,0.443845,0.176097
403,P,0.560845,0.190881
404,T,0.361035,0.133296
405,T,0.368608,0.157901
406,T,0.218936,0.0912091
407,T,0.36388,0.145903
408,T,0.602787,0.467551
409,T,0.768056,0.615748
410,R,0.567693,0.303032
411,P,0.143512,0.0968602
412,P,0.41864,0.248406
413,P,0.283733,0.257377
414,P,0.443882,0.343859
415,T,0.683187,0.391875
416,R,0.660961,0.312383
417,T,0.535198,0.310601
418,T,0.518468,0.342188
419,P,0.4753,0.355662
420,P,0.46391,0.220431
421,P,0.516639,0.346831
422,P,0.49546,0.23668
423,T,0.529033,0.336025
424,R,0.72377,0.358197
425,R,0.606087,0.244914
426,P,0.686476,0.49596
427,P,0.590135,0.390616
428,P,0.662808,0.481444
429,P,0.54085,0.196596
430,P,0.641341,0.246012
431,T,0.393294,0.144627
432,T,0.427322,0.180862
433,T,0.303644,0.112912
434,T,0.41398,0.179105
435,T,0.804588,0.665732
436,T,0.830767,0.657773
437,P,0.344576,0.197539
438,P,0.380313,0.256763
439,P,0.372018,0.241828
440,R,0.750226,0.353031
441,P,0.400204,0.307302
442,P,0.311192,0.269742
443,P,0.324896,0.233344
444,P,0.244104,0.158219
445,R,0.588508,0.374273
446,R,0.737003,0.412067
447,R,0.745042,0.403805
448,H,0.99641,0.897553
449,H,0.877723,0.601493
450,T,0.533853,0.376501
451,P,0.507735,0.254139
452,P,0.533687,0.248903
453,H,0.940166,0.592745
454,R,0.637722,0.422343
455,T,0.760187,0.61535
456,H,0.990929,0.801833
457,H,0.995972,0.872833
458,H,0.989841,0.868752
459,H,0.807368,0.564217
460,R,0.66013,0.440849
461,P,0.716268,0.534484
462,P,0.600931,0.304277
463,P,0.484237,0.267231
464,T,0.516834,0.221101
465,T,0.592763,0.267041
466,T,0.381869,0.162505
467,T,0.422717,0.182273
468,T,0.466584,0.249516
469,T,0.563386,0.244246
470,R,0.67057,0.321239
471,R,0.609992,0.28738
472,R,0.61763,0.382507
473,R,0.613738,0.43603
474,R,0.603944,0.290892
475,R,0.596236,0.29775
476,R,0.833401,0.492345
477,T,0.570149,0.397595
478,P,0.687424,0.438358
479,P,0.5641,0.277285
480,P,0.57701,0.331845
481,T,0.414591,0.1695
482,T,0.489276,0.22438
483,T,0.397395,0.157579
484,T,0.424767,0.183246
485,T,0.635062,0.328393
486,T,0.527651,0.255317
487,R,0.651198,0.417255
488,R,0.582961,0.302543
489,H,0.879249,0.615317
490,T,0.517814,0.3582
491,R,0.716778,0.442501
492,H,0.85545,0.486543
493,P,0.640146,0.468975
494,P,0.579465,0.234597
495,P,0.560333,0.253566
496,T,0.389324,0.151914
497,T,0.393206,0.15434
498,T,0.349823,0.130019
499,T,0.404234,0.176923
500,T,0.777925,0.552634
501,T,0.66795,0.355999
502,H,0.994154,0.887528
503,H,0.994644,0.864493
504,R,0.63891,0.394566
505,R,0.738014,0.302796
506,H,0.672001,0.405543
507,H,0.979708,0.716949
508,R,0.6474,0.307398
509,R,0.637607,0.31944
510,R,0.622977,0.29918
511,R,0.637103,0.331928
512,P,0.6782,0.49737
513,P,0.458956,0.264655
514,P,0.420386,0.244946
515,P,0.741544,0.408758
516,R,0.821587,0.616602
517,R,0.62726,0.370566
518,P,0.506588,0.247264
519,P,0.476858,0.243183
520,T,0.611117,0.497649
521,T,0.618771,0.508385
522,H,0.991658,0.86086
523,H,0.995856,0.864651
524,H,0.993304,0.903118
525,H,0.98863,0.816424
526,P,0.458086,0.28149
527,P,0.357955,0.236423
528,P,0.470894,0.278343
529,R,0.668295,0.33251
530,R,0.666719,0.351663
531,H,0.992294,0.885647
532,H,0.987197,0.82325
533,H,0.996006,0.86551
534,H,0.905479,0.652446
535,R,0.629056,0.520269
536,R,0.5548,0.241244
537,R,0.604346,0.310238
538,P,0.705523,0.510865
539,P,0.545566,0.279887
540,P,0.625162,0.344579
541,T,0.455413,0.222405
542,T,0.428007,0.17263
543,T,0.646744,0.377419
544,T,0.680957,0.390891
545,T,0.33731,0.165709
546,T,0.414131,0.193966
547,R,0.656462,0.360552
548,T,0.585194,0.402095
549,P,0.744127,0.532859
550,P,0.642965,0.316471
551,P,0.573797,0.289334
552,T,0.443553,0.169643
553,T,0.471434,0.218316
554,T,0.389095,0.161865
555,T,0.408228,0.198159
556,T,0.611112,0.35449
557,T,0.68393,0.353769
558,H,0.904773,0.418068
559,R,0.766466,0.5267
560,P,0.611609,0.283814
561,P,0.582899,0.378128
562,T,0.726019,0.548485
563,H,0.987455,0.808088
564,H,0.995782,0.893377
565,R,0.66895,0.341738
566,R,0.695126,0.359212
567,H,0.99055,0.843924
568,H,0.985854,0.728592
569,P,0.320639,0.215691
570,P,0.372461,0.240131
571,P,0.295331,0.199303
572,P,0.675441,0.483585
573,P,0.547052,0.332785
574,P,0.544859,0.217811
575,T,0.33643,0.137299
576,T,0.331761,0.15535
577,T,0.421055,0.175728
578,T,0.413893,0.17071
579,T,0.64101,0.376895
580,T,0.543642,0.243729
581,P,0.340039,0.217838
582,P,0.356505,0.246645
583,P,0.363634,0.224256
584,P,0.655905,0.467499
585,P,0.697593,0.383974
586,P,0.459976,0.288717
587,T,0.409349,0.177338
588,T,0.429233,0.218976
589,T,0.493652,0.205263
590,T,0.51936,0.213732
591,T,0.503168,0.27093
592,T,0.442976,0.265692
593,H,0.925719,0.62937
594,H,0.99136,0.82766
595,H,0.995553,0.884618
596,R,0.707912,0.350866
597,R,0.798678,0.444093
598,H,0.993194,0.885796
599,H,0.880469,0.47452
600,R,0.648163,0.446392
601,H,0.91219,0.636484
602,T,0.685011,0.46233
603,R,0.766846,0.491158
604,R,0.70242,0.443546
605,T,0.595766,0.422047
606,R,0.500009,0.27874
607,R,0.528997,0.259333
608,P,0.708513,0.477127
609,P,0.384605,0.25704
610,P,0.493123,0.229086
611,T,0.361383,0.169582
612,T,0.358004,0.159203
613,T,0.301292,0.143344
614,T,0.310698,0.129991
615,T,0.511443,0.274706
616,T,0.31685,0.129973
617,R,0.572454,0.316329
618,P,0.339872,0.123208
619,P,0.615637,0.328859
620,R,0.644663,0.409987
621,R,0.696972,0.473104
622,H,0.96376,0.568979
623,R,0.645595,0.490292
624,P,0.436128,0.316357
625,P,0.395691,0.218797
626,R,0.545868,0.292806
627,T,0.490612,0.30388
628,T,0.472706,0.299959
629,R,0.732493,0.544091
630,H,0.959817,0.611767
631,R,0.722632,0.476482
632,P,0.533071,0.309793
633,P,0.606799,0.373638
634,T,0.648994,0.490642
635,T,0.673196,0.469634
636,T,0.732171,0.38669
637,T,0.436733,0.304898
638,T,0.426127,0.298632
639,T,0.479684,0.243279
640,T,0.277261,0.218488
641,T,0.376814,0.254313
642,P,0.702745,0.252606
643,T,0.400405,0.190954
644,T,0.326937,0.195315
645,T,0.4653,0.269185
646,T,0.496325,0.404768
647,P,0.542385,0.33737
648,P,0.461858,0.312833
649,P,0.574256,0.35233
650,P,0.548272,0.364996
651,P,0.514401,0.331367
652,T,0.530322,0.251954
653,T,0.361834,0.291256
654,P,0.502531,0.310699
655,P,0.571645,0.371027
656,P,0.492401,0.349382
657,P,0.533389,0.356558
658,P,0.564304,0.306309
659,P,0.463306,0.295356
660,P,0.602005,0.382211
661,P,0.563633,0.369697
662,P,0.602517,0.365884
663,T,0.444581,0.219685
664,T,0.240756,0.191495
665,T,0.423029,0.295609
666,T,0.689905,0.36269
667,T,0.359303,0.240482
668,T,0.426755,0.271389
669,T,0.307691,0.179096
670,T,0.376336,0.177992
671,P,0.675519,0.257467
672,T,0.508983,0.275213
673,T,0.5534,0.443501
674,T,0.405653,0.321395
675,T,0.514362,0.263841
676,P,0.53901,0.331699
677,P,0.584155,0.361111
678,P,0.522043,0.319423
679,P,0.573866,0.299385
680,P,0.517482,0.332074
681,P,0.470067,0.305361
682,P,0.562628,0.339539
683,P,0.524224,0.328643
684,P,0.457347,0.291951
685,P,0.54336,0.322143
686,P,0.487862,0.282074
687,P,0.558981,0.380472
688,P,0.523872,0.343574
689,P,0.579368,0.366952
690,P,0.555377,0.332081
691,P,0.524524,0.320084
692,T,0.429579,0.30485
693,P,0.524934,0.375174
694,P,0.56992,0.366945
695,T,0.701852,0.356074
696,P,0.666891,0.248679
697,T,0.413417,0.257317
698,T,0.403696,0.260822
699,P,0.580659,0.370227
700,P,0.560806,0.357558
701,P,0.531322,0.353759
702,P,0.459291,0.2921
703,P,0.495308,0.302005
704,T,0.422287,0.280414
705,P,0.755677,0.283752
706,T,0.749644,0.401939
707,P,0.496979,0.334511
708,P,0.543522,0.360195
709,T,0.454532,0.315481
710,P,0.548486,0.336508
711,P,0.807473,0.634041
712,T,0.387359,0.277649
713,T,0.437261,0.302556
714,T,0.374538,0.262366
715,T,0.708888,0.364087
716,T,0.385767,0.242365
717,T,0.374649,0.253532
718,T,0.721063,0.369252
719,T,0.388608,0.24961
720,T,0.441309,0.311016
721,P,0.688216,0.244
722,P,0.693475,0.241185
723,P,0.501973,0.330672
724,P,0.479841,0.302504
725,P,0.549116,0.302324
726,P,0.540127,0.321662
727,P,0.542825,0.321039
728,P,0.517649,0.317304
729,P,0.576573,0.344203
730,P,0.49737,0.298719
731,P,0.537045,0.356593
732,P,0.497598,0.32804
733,P,0.521448,0.31836
734,P,0.547898,0.365999
735,P,0.562414,0.36553
736,P,0.603461,0.400577
737,P,0.547534,0.36825
738,P,0.581087,0.375675
739,T,0.376656,0.250641
740,P,0.51202,0.340376
741,P,0.565793,0.339282
742,P,0.54465,0.31803
743,T,0.482416,0.337612
744,T,0.441243,0.339426
745,T,0.45583,0.364458
746,T,0.462644,0.326852
747,P,0.510778,0.334387
748,P,0.344843,0.264243
749,T,0.523658,0.271547
750,T,0.487119,0.223795
751,P,0.584995,0.351183
752,P,0.535557,0.366148
753,T,0.437077,0.293278
754,P,0.53042,0.348816
755,T,0.360438,0.236957
756,T,0.415055,0.282641
757,P,0.561928,0.338686
758,P,0.520195,0.323169
759,T,0.378238,0.250695
760,P,0.562035,0.339761
761,P,0.524852,0.328604
762,T,0.366469,0.258724
763,T,0.406617,0.280345
764,T,0.409936,0.268676
765,P,0.602533,0.357387
766,P,0.797993,0.644792
767,P,0.802137,0.635058
768,P,0.498077,0.301255
769,P,0.493826,0.326646
770,T,0.378271,0.215222
771,T,0.358621,0.181451
772,P,0.54214,0.370149
773,P,0.435359,0.231594
774,P,0.48451,0.293092
775,T,0.360764,0.165902
776,T,0.357811,0.143482
777,P,0.524918,0.284948
778,P,0.517336,0.361837
779,P,0.575646,0.365162
780,P,0.516707,0.311533
781,P,0.592364,0.27129
782,T,0.395906,0.218469
783,T,0.36102,0.155875
784,P,0.50141,0.338999
785,T,0.474357,0.241166
786,T,0.499804,0.237659
787,P,0.549623,0.361703
788,P,0.55158,0.349237
789,T,0.364288,0.208223
790,T,0.369483,0.189501
791,P,0.482929,0.346102
792,P,0.556791,0.363009
793,P,0.834808,0.68869
794,T,0.442153,0.301358
795,T,0.379572,0.252579
796,T,0.391542,0.279427
797,T,0.422357,0.290929
