element_idx,element_type,jens,jeans
226,R,0.894509,0.625983
227,R,0.825291,0.543127
228,R,0.746592,0.514938
229,T,0.701025,0.552285
230,H,0.822627,0.255425
231,H,0.771651,0.340412
232,P,0.0549568,0.0390326
233,P,0.290374,0.203021
234,P,0.35242,0.209777
235,P,0.464467,0.343601
236,P,0.460898,0.274477
237,H,0.88932,0.446994
238,H,0.846897,0.490669
239,H,0.816515,0.484251
240,H,0.882557,0.582912
241,H,0.767563,0.55878
242,H,0.785569,0.353058
243,P,0.715924,0.431995
244,P,0.531243,0.227565
245,P,0.362435,0.197429
246,T,0.494703,0.260847
247,T,0.438923,0.191932
248,T,0.429566,0.185114
249,T,0.427089,0.232283
250,T,0.655803,0.329445
251,T,0.550428,0.307855
252,P,0.705297,0.529863
253,P,0.521598,0.321425
254,P,0.334105,0.114219
255,T,0.309021,0.125394
256,T,0.339494,0.157705
257,T,0.704092,0.374209
258,T,0.46206,0.278442
259,T,0.635177,0.346164
260,T,0.502773,0.250276
261,H,0.797321,0.523386
262,H,0.791963,0.382092
263,P,0.314632,0.210817
264,P,0.367003,0.26222
265,P,0.465981,0.209943
266,R,0.522673,0.223739
267,R,0.639736,0.307546
268,T,0.609468,0.426617
269,P,0.671435,0.549372
270,P,0.323541,0.130105
271,P,0.393451,0.179617
272,T,0.48395,0.250269
273,T,0.404856,0.234652
274,T,0.425739,0.189283
275,T,0.366852,0.139192
276,T,0.460364,0.293936
277,T,0.27131,0.139094
278,R,0.773719,0.440329
279,R,0.58566,0.450745
280,R,0.561246,0.225818
281,R,0.646839,0.25805
282,R,0.835489,0.552696
283,H,0.884013,0.362478
284,H,0.838954,0.515999
285,P,0.598382,0.362092
286,P,0.502208,0.265833
287,H,0.819968,0.293205
288,H,0.825725,0.396738
289,H,0.912205,0.536487
290,P,0.259258,0.144359
291,P,0.335795,0.18474
292,P,0.443527,0.256051
293,H,0.610406,0.372425
294,R,0.748795,0.451602
295,T,0.593742,0.485749
296,H,0.807513,0.342534
297,P,0.427285,0.188086
298,P,0.773187,0.484084
299,T,0.896635,0.720085
300,R,0.69057,0.399606
301,T,0.695072,0.578263
302,R,0.425264,0.226377
303,R,0.703466,0.362223
304,T,0.580161,0.477866
305,T,0.713333,0.545062
306,T,0.553272,0.45899
307,T,0.904827,0.843405
308,T,0.64479,0.581719
309,R,0.764946,0.466201
310,R,0.552881,0.277342
311,R,0.461726,0.26043
312,R,0.533772,0.392637
313,T,0.445493,0.313596
314,P,0.689463,0.367656
315,P,0.61899,0.195266
316,P,0.622374,0.159687
317,T,0.264037,0.0918958
318,T,0.358189,0.178872
319,T,0.285127,0.128524
320,T,0.348075,0.17982
321,T,0.480713,0.31301
322,T,0.615118,0.313449
323,H,0.861778,0.472924
324,H,0.874343,0.402155
325,R,0.616034,0.493853
326,R,0.51021,0.20739
327,R,0.439243,0.289924
328,P,0.554989,0.330323
329,P,0.508089,0.28301
330,T,0.753697,0.638016
331,H,0.849819,0.26758
332,R,0.678528,0.449248
333,H,0.807934,0.340595
334,P,0.291562,0.182716
335,P,0.151481,0.0790728
336,P,0.19497,0.104394
337,T,0.491266,0.24326
338,T,0.550827,0.34564
339,T,0.516749,0.344768
340,T,0.683696,0.533582
341,P,0.52812,0.304257
342,P,0.324862,0.157058
343,P,0.493973,0.279294
344,T,0.344993,0.164341
345,T,0.463369,0.193109
346,T,0.278934,0.143234
347,T,0.281735,0.150838
348,T,0.490978,0.233649
349,T,0.491855,0.23841
350,H,0.786702,0.452565
351,H,0.808226,0.53239
352,R,0.639524,0.28349
353,R,0.641429,0.34145
354,P,0.252965,0.169762
355,P,0.281856,0.20823
356,P,0.236885,0.145827
357,T,0.423661,0.237338
358,T,0.456607,0.342465
359,P,0.468283,0.229188
360,P,0.332735,0.192782
361,R,0.497932,0.434012
362,T,0.351378,0.215503
363,T,0.322122,0.23231
364,R,0.430899,0.255912
365,P,0.586387,0.34448
366,P,0.502977,0.216876
367,T,0.64624,0.541043
368,P,0.493491,0.236909
369,P,0.55882,0.349375
370,P,0.527058,0.290294
371,P,0.435459,0.338937
372,T,0.612629,0.504799
373,R,0.672179,0.36857
374,T,0.572991,0.390656
375,P,0.44683,0.227971
376,P,0.244649,0.0916459
377,P,0.595033,0.363314
378,T,0.550681,0.246741
379,T,0.525897,0.275373
380,T,0.389823,0.15453
381,T,0.293185,0.116292
382,T,0.672336,0.406935
383,T,0.505271,0.272675
384,T,0.476295,0.342501
385,P,0.384365,0.292653
386,P,0.553895,0.285426
387,P,0.371145,0.158188
388,P,0.226808,0.124128
389,P,0.366486,0.165254
390,R,0.673234,0.336667
391,T,0.518356,0.497923
392,P,0.306064,0.213164
393,P,0.28549,0.156642
394,P,0.520907,0.378013
395,P,0.6194,0.38747
396,R,0.487046,0.219324
397,R,0.480866,0.30131
398,P,0.436989,0.309716
399,P,0.4011,0.186207
400,P,0.304695,0.193066
401,P,0.645011,0.22822
402,P,0.395163,0.170244
403,P,0.320973,0.120761
404,T,0.468828,0.229775
405,T,0.461277,0.250503
406,T,0.0885218,0.0317604
407,T,0.41507,0.256809
408,T,0.453897,0.366728
409,T,0.644962,0.598913
410,R,0.710113,0.41915
411,P,0.162161,0.120257
412,P,0.361308,0.276262
413,P,0.29403,0.22747
414,P,0.51906,0.279196
415,T,0.683354,0.413644
416,R,0.477198,0.231415
417,T,0.682297,0.437548
418,T,0.686126,0.490633
419,P,0.375338,0.245504
420,P,0.462078,0.278629
421,P,0.45267,0.368578
422,P,0.607307,0.302232
423,T,0.601461,0.422143
424,R,0.432432,0.195741
425,R,0.55841,0.22362
426,P,0.649072,0.347464
427,P,0.535548,0.397064
428,P,0.447044,0.221826
429,P,0.567195,0.222661
430,P,0.570654,0.26521
431,T,0.344233,0.119558
432,T,0.294126,0.118418
433,T,0.135602,0.0429284
434,T,0.272441,0.104863
435,T,0.816685,0.712354
436,T,0.799911,0.689708
437,P,0.11976,0.0743258
438,P,0.226128,0.166988
439,P,0.399127,0.18042
440,R,0.698046,0.378813
441,P,0.435539,0.319702
442,P,0.248184,0.208903
443,P,0.334361,0.187457
444,P,0.174904,0.114659
445,R,0.558176,0.407628
446,R,0.718027,0.295814
447,R,0.57653,0.232805
448,H,0.808886,0.409135
449,H,0.907455,0.440702
450,T,0.547431,0.423391
451,P,0.552066,0.310476
452,P,0.582805,0.286802
453,H,0.758748,0.31682
454,R,0.566708,0.350563
455,T,0.82555,0.753411
456,H,0.911506,0.529788
457,H,0.744457,0.455769
458,H,0.867217,0.330434
459,H,0.860132,0.497149
460,R,0.568301,0.360115
461,P,0.665995,0.544975
462,P,0.592349,0.324128
463,P,0.530052,0.388106
464,T,0.419722,0.238515
465,T,0.701331,0.455472
466,T,0.166254,0.0626478
467,T,0.272982,0.0985974
468,T,0.341758,0.156223
469,T,0.365733,0.165067
470,R,0.626689,0.243825
471,R,0.383426,0.187508
472,R,0.635058,0.397342
473,R,0.541899,0.39856
474,R,0.654041,0.274139
475,R,0.588715,0.260181
476,R,0.823674,0.53091
477,T,0.59983,0.435622
478,P,0.644757,0.352533
479,P,0.43727,0.231377
480,P,0.433041,0.179014
481,T,0.418761,0.180056
482,T,0.47658,0.249583
483,T,0.382612,0.171583
484,T,0.43217,0.254555
485,T,0.567628,0.28867
486,T,0.353297,0.153437
487,R,0.618896,0.38182
488,R,0.477972,0.287491
489,H,0.78257,0.389922
490,T,0.483751,0.346987
491,R,0.712063,0.368942
492,H,0.770016,0.230018
493,P,0.687357,0.318572
494,P,0.270625,0.105705
495,P,0.50119,0.206046
496,T,0.312247,0.139615
497,T,0.50673,0.21952
498,T,0.300231,0.114445
499,T,0.401733,0.178765
500,T,0.676445,0.47866
501,T,0.593406,0.316266
502,H,0.825119,0.418214
503,H,0.75766,0.358432
504,R,0.519939,0.340366
505,R,0.7657,0.362197
506,H,0.801687,0.425985
507,H,0.825954,0.344219
508,R,0.420051,0.214521
509,R,0.60725,0.328471
510,R,0.415326,0.227004
511,R,0.60736,0.415882
512,P,0.564141,0.411008
513,P,0.412167,0.240391
514,P,0.377345,0.281093
515,P,0.684778,0.422578
516,R,0.775282,0.521043
517,R,0.641203,0.430291
518,P,0.536337,0.213994
519,P,0.496374,0.220211
520,T,0.584476,0.452476
521,T,0.64017,0.436956
522,H,0.814617,0.437651
523,H,0.714117,0.390279
524,H,0.701681,0.300937
525,H,0.824255,0.581337
526,P,0.391489,0.282782
527,P,0.317318,0.193409
528,P,0.432258,0.224804
529,R,0.647046,0.309091
530,R,0.574225,0.292924
531,H,0.85024,0.541371
532,H,0.823528,0.297787
533,H,0.843534,0.396818
534,H,0.865907,0.565049
535,R,0.597477,0.533717
536,R,0.564576,0.224167
537,R,0.42207,0.202902
538,P,0.661,0.460098
539,P,0.603148,0.291767
540,P,0.680515,0.34558
541,T,0.393851,0.189231
542,T,0.331234,0.116892
543,T,0.396048,0.272493
544,T,0.53832,0.229186
545,T,0.150776,0.0711002
546,T,0.267996,0.125247
547,R,0.689076,0.355049
548,T,0.528904,0.39037
549,P,0.435721,0.236358
550,P,0.689603,0.37063
551,P,0.468753,0.262456
552,T,0.357828,0.126164
553,T,0.561965,0.264629
554,T,0.37472,0.178121
555,T,0.530891,0.27613
556,T,0.529881,0.362569
557,T,0.701512,0.398475
558,H,0.858156,0.426944
559,R,0.704838,0.447155
560,P,0.581837,0.3487
561,P,0.548771,0.309778
562,T,0.734727,0.663875
563,H,0.888224,0.371605
564,H,0.692171,0.561804
565,R,0.724954,0.413874
566,R,0.542151,0.38018
567,H,0.761492,0.412279
568,H,0.748081,0.408127
569,P,0.357785,0.247317
570,P,0.460698,0.278943
571,P,0.463246,0.291817
572,P,0.554958,0.353741
573,P,0.615378,0.333641
574,P,0.566912,0.235618
575,T,0.0985232,0.0549336
576,T,0.0528514,0.0266399
577,T,0.403696,0.261818
578,T,0.197907,0.141389
579,T,0.564919,0.396648
580,T,0.545004,0.263819
581,P,0.0738161,0.0582596
582,P,0.411958,0.293342
583,P,0.28838,0.150116
584,P,0.484287,0.1542
585,P,0.401035,0.226867
586,P,0.281284,0.186009
587,T,0.235953,0.129121
588,T,0.294013,0.187819
589,T,0.435934,0.233211
590,T,0.356813,0.227242
591,T,0.481305,0.289517
592,T,0.483522,0.306517
593,H,0.824506,0.244193
594,H,0.73616,0.479937
595,H,0.80123,0.27466
596,R,0.767168,0.41666
597,R,0.764499,0.459955
598,H,0.885428,0.418207
599,H,0.871185,0.431807
600,R,0.441146,0.292271
601,H,0.83589,0.439536
602,T,0.762655,0.619497
603,R,0.642692,0.477285
604,R,0.614388,0.441647
605,T,0.549735,0.443333
606,R,0.507495,0.266651
607,R,0.450453,0.169787
608,P,0.230598,0.158499
609,P,0.32608,0.303964
610,P,0.331225,0.201943
611,T,0.267093,0.0951761
612,T,0.254465,0.0856509
613,T,0.452932,0.259001
614,T,0.333253,0.130308
615,T,0.523957,0.354088
616,T,0.312455,0.14798
617,R,0.61874,0.384469
618,P,0.403068,0.133559
619,P,0.529072,0.306598
620,R,0.58486,0.399868
621,R,0.708324,0.520791
622,H,0.776668,0.353119
623,R,0.569319,0.412804
624,P,0.467732,0.299788
625,P,0.423362,0.193777
626,R,0.535335,0.322615
627,T,0.452836,0.332359
628,T,0.510645,0.374746
629,R,0.777457,0.509969
630,H,0.879418,0.42408
631,R,0.793415,0.647423
632,P,0.511865,0.303276
633,P,0.652006,0.329223
634,T,0.706182,0.659104
635,T,0.698831,0.506343
636,T,0.56943,0.303504
637,T,0.328878,0.175127
638,T,0.375355,0.207798
639,T,0.381668,0.167853
640,T,0.0370729,0.0275848
641,T,0.42025,0.237704
642,P,0.424245,0.0910901
643,T,0.392627,0.172037
644,T,0.267824,0.162406
645,T,0.341624,0.197942
646,T,0.386591,0.248201
647,P,0.674831,0.350316
648,P,0.692855,0.357753
649,P,0.465726,0.186852
650,P,0.707249,0.508985
